Joule_heating,Points_0,Points_1,Points_2
0.715518,0.0299839,0.0374342,0.024626
0.715264,0.000719107,0.0111452,0.025
0.715092,0.000794032,0.0124148,0.0232621
0.714921,0.00370424,0.0362375,0.02
0.714918,0.0292498,0.0103528,0.0249778
0.714905,0.0282135,0.0106085,0.023708
0.714655,0.0289376,0.0360056,0.0226434
0.714588,0.0299078,0.0119499,0.0247893
0.714572,0.0,0.0118542,0.0243438
0.714239,0.0173058,0.0404209,0.0168865
0.714032,0.0176444,0.018782,0.0226232
0.713636,0.000439551,0.0126494,0.0228644
0.713594,0.000297787,0.0385485,0.024787
0.713586,0.00236814,0.010358,0.0233974
0.713464,0.0136781,0.0398274,0.0148221
0.713112,0.0267316,0.00807513,0.02
0.712505,0.029552,0.0120086,0.0246065
0.71237,0.0,0.0119598,0.0241788
0.712303,0.0136253,0.0478279,0.0148073
0.712031,0.0285949,0.0102083,0.024156
0.711403,0.0281659,0.0109903,0.0236476
0.711393,0.00135003,0.0107082,0.0247157
0.710963,0.0280857,0.0398726,0.0245015
0.710957,0.00133493,0.0112559,0.0243547
0.710859,0.0,0.0341577,0.0155487
0.710345,0.00243437,0.0394142,0.0234683
0.71004,0.0254879,0.031026,0.02
0.709888,0.0277272,0.0105834,0.0229577
0.70959,0.000780551,0.0113791,0.0247059
0.709496,0.029799,0.0120981,0.024638
0.709155,0.0285122,0.0374387,0.0238837
0.709065,0.0159499,0.0155197,0.0186594
0.708995,0.000642625,0.0388526,0.025
0.708864,0.00237555,0.0384996,0.0230861
0.708839,0.000132924,0.0117891,0.0244753
0.708181,0.0296126,0.0117485,0.0247999
0.707863,0.000435548,0.0381426,0.0242411
0.707697,0.00152443,0.039965,0.0246837
0.707662,0.0275662,0.0386851,0.0237493
0.707596,0.004,0.04,0.02
0.707504,0.00217476,0.0177596,0.0156926
0.706839,0.0258094,0.0170522,0.02
0.706528,0.03,0.0124027,0.0242471
0.705997,0.03,0.012205,0.0245
0.705927,0.0037316,0.0116446,0.0209017
0.705676,0.0298585,0.0122405,0.0244786
0.705651,0.0128742,0.0013815,0.0156108
0.705592,0.00153393,0.0105542,0.0245508
0.704739,0.00043844,0.0386702,0.0248544
0.704738,0.0288823,0.0377676,0.0243925
0.704719,0.00511829,0.0388162,0.02
0.704185,0.0221797,0.0248601,0.0232289
0.703993,0.00452081,0.0149855,0.018782
0.703659,0.00284281,0.0382241,0.0222909
0.703291,0.00134835,0.038477,0.0241003
0.703223,0.00020592,0.0387539,0.0249044
0.703163,0.0289776,0.0101715,0.0246361
0.703139,0.00173253,0.0396215,0.0244235
0.702677,0.00131128,0.010352,0.0248214
0.702562,0.0276425,0.011176,0.0228799
0.702332,0.00195304,0.0391609,0.023994
0.702194,0.000219368,0.038395,0.0246182
0.702171,0.00239821,0.01,0.0231055
0.702113,0.03,0.0122884,0.0243644
0.702016,0.00280915,0.0391679,0.0228482
0.701751,0.0145214,0.03381,0.02
0.701402,0.0298921,0.037084,0.0241288
0.701386,0.0275194,0.0395237,0.0238191
0.701368,0.00157516,0.0381935,0.0235692
0.701358,0.026,0.01,0.02
0.701249,0.03,0.0373769,0.0245
0.701181,0.0282797,0.0394864,0.0246622
0.700614,0.0276543,0.0397943,0.0239499
0.700486,0.0,0.037883,0.0237116
0.700388,0.0166566,0.0372946,0.0177515
0.700363,0.00418463,0.0048521,0.02
0.700302,0.0176161,0.00785971,0.0153996
0.70025,0.0291595,0.0112664,0.0247698
0.700006,0.00115178,0.0103427,0.0249746
0.699973,0.00175521,0.011368,0.0237612
0.699957,0.0290424,0.0100182,0.0246337
0.699924,0.0295,0.0112509,0.025
0.699886,0.00286101,0.0112022,0.0223809
0.699552,0.00128051,0.0105612,0.024819
0.699532,0.0162813,0.0474557,0.0158616
0.69951,0.0284072,0.0101974,0.023835
0.699454,0.0296552,0.0372115,0.0242733
0.699449,0.000639076,0.038703,0.0248213
0.699424,0.0273924,0.0360705,0.0221131
0.699108,0.00124615,0.0102024,0.0249018
0.698679,0.0124631,0.00469401,0.0154373
0.698315,0.0265129,0.0376172,0.0223556
0.698262,0.0291704,0.0374849,0.0243307
0.697887,0.0276997,0.04,0.0239369
0.697389,0.0287851,0.0108928,0.0244474
0.69735,0.00574839,0.0199257,0.0177254
0.696943,0.00157507,0.0367144,0.0209989
0.6969,0.0296342,0.0122055,0.0244396
0.696779,0.00815573,0.013701,0.0185531
0.696578,0.015,0.0140625,0.015
0.696152,0.03,0.0372962,0.0243657
0.696134,0.0289538,0.0115192,0.0244254
0.696086,0.00126846,0.0398061,0.0248953
0.69598,0.0280237,0.04,0.0243549
0.695735,2.15586e-05,0.0384416,0.0246452
0.695636,0.0295274,0.0123593,0.024233
0.695504,0.0176019,0.0320024,0.0217086
0.695278,0.0294149,0.0374602,0.0244301
0.695202,0.00027293,0.0123069,0.0235184
0.695194,0.0286603,0.0396625,0.0249729
0.694739,0.012398,0.007756,0.0154064
0.694263,0.0171109,0.0484368,0.0168768
0.694137,0.0250213,0.0417895,0.02
0.693836,0.0292493,0.0349343,0.0208643
0.693587,0.000232672,0.0116654,0.0246223
0.693334,0.0136479,0.039865,0.0158457
0.69329,0.00161891,0.04,0.0245
0.693214,0.000178819,0.0114621,0.0248832
0.693149,0.0296643,0.0113535,0.0249722
0.692667,0.0165451,0.0,0.0147553
0.692292,0.0177777,0.05,0.0175698
0.692287,0.0293264,0.0382701,0.025
0.692285,0.000775333,0.0380978,0.0239942
0.6918,0.00357202,0.0200848,0.0156445
0.691557,0.000821639,0.0118511,0.0240733
0.690975,0.0136237,0.0478166,0.01584
0.690825,0.00132889,0.0100905,0.024787
0.690818,0.0158824,0.0355262,0.018575
0.690639,0.0268731,0.0107739,0.0217533
0.690492,0.0282458,0.0397057,0.0246242
0.690459,0.0016888,0.01,0.0243172
0.690299,0.000377558,0.0384762,0.0246535
0.690256,0.00361019,0.0106217,0.0210958
0.690244,0.00999847,0.0332017,0.02
0.690084,0.0292588,0.0126173,0.0238025
0.68976,0.0286683,0.039314,0.025
0.689501,0.0299067,0.0376515,0.0247909
0.689051,0.00169251,0.0393746,0.0243626
0.688963,0.0291358,0.0137009,0.0223167
0.688897,0.0281477,0.0392017,0.0244481
0.688605,0.0117251,0.05,0.0174864
0.688373,0.0298432,0.0372282,0.0242764
0.68812,0.00167514,0.0103102,0.0243859
0.687789,0.03,0.0372141,0.0242258
0.687424,0.00210738,0.0102875,0.023718
0.687226,0.0195316,0.0214874,0.025
0.686344,0.00124525,0.0388016,0.0244626
0.686318,0.00168357,0.0388576,0.0240676
0.68507,0.00034717,0.0388426,0.0249761
0.684891,0.0281205,0.0395058,0.0244633
0.684883,0.0281164,0.0397013,0.0244742
0.684707,0.00196876,0.0387747,0.0236779
0.68453,0.02939,0.0379679,0.0248048
0.684092,0.0285541,0.0398038,0.0248971
0.683942,0.00596127,0.0159163,0.0185372
0.683902,0.000714944,0.0133122,0.0208529
0.683698,0.0285395,0.0389925,0.0247633
0.683694,0.0181083,0.0340653,0.02
0.683331,0.0286519,0.0106447,0.0242566
0.683261,0.0293863,0.012133,0.0243397
0.68323,0.0164023,0.0398638,0.0147993
0.683107,0.0187683,0.0387919,0.0178423
0.683059,0.0285969,0.0370355,0.0235116
0.681902,0.0298051,0.0375363,0.024637
0.6816,0.0175324,0.00628278,0.0143112
0.681436,0.0038575,0.0307944,0.0162721
0.681031,0.0020553,0.0114024,0.0232851
0.681011,0.02607,0.0385817,0.0220564
0.680768,0.0295127,0.0363456,0.0229471
0.680306,0.0207907,0.00973572,0.017414
0.679165,0.00099266,0.0392014,0.025
0.678647,0.00573283,0.0307957,0.0179545
0.678083,-1.0842000000000001e-19,0.03839,0.0245
0.677869,0.0291096,0.0381382,0.0247528
0.677767,0.0239155,0.0157057,0.02
0.677671,0.0279492,0.03957,0.0242574
0.67753,0.0295915,0.0133565,0.0228077
0.677235,0.0278052,0.0370992,0.0229986
0.676509,0.025,0.0,0.02
0.676286,0.001581,0.0397286,0.0245576
0.676259,0.03,0.0368372,0.0235978
0.675843,0.0297887,0.036999,0.0239045
0.67582,0.000257639,0.0115231,0.0247584
0.675396,0.0292295,0.0372638,0.0240776
0.675335,0.0288469,0.0120223,0.0239635
0.675238,0.00105293,0.0395,0.025
0.675237,0.0270559,0.0115074,0.0219876
0.675028,0.0141606,0.0490783,0.0153875
0.674484,0.015,0.05,0.016
0.67448,0.00299588,0.011675,0.021748
0.674261,0.00170479,0.0105901,0.0242532
0.673946,0.0296549,0.037476,0.02449
0.673747,0.0186986,0.0457202,0.0172373
0.673559,0.0296598,0.0380671,0.0249738
0.673448,0.00039878,0.0377301,0.0233677
0.673349,0.0277955,0.0118207,0.0228386
0.673318,0.0289637,0.01,0.0245
0.67295,0.0267996,0.01,0.0212156
0.672907,0.0289292,0.0103142,0.0245649
0.672321,0.0,0.0383096,0.0243705
0.672278,0.0163851,0.0398642,0.0158379
0.671928,0.00595519,0.0287116,0.0176386
0.671895,0.027959,0.04,0.0241957
0.671797,0.0285704,0.038249,0.024399
0.671503,0.00228148,0.00774663,0.02
0.671387,0.0298258,0.0123067,0.0243003
0.671086,0.00170037,0.04,0.0243517
0.670988,0.03,0.0197137,0.0153018
0.670023,0.027896,0.0389793,0.0240687
0.669916,0.0270182,0.0382797,0.0229119
0.66974,0.0271808,0.0375198,0.0227425
0.66942,0.0163483,0.0132752,0.0148148
0.668759,0.000875296,0.0388881,0.0248128
0.668582,0.0175077,0.00132288,0.0154508
0.668137,0.00392879,0.0346275,0.0183974
0.668133,0.0282352,0.0134765,0.0221455
0.668067,0.000339585,0.011157,0.0249736
0.667962,0.0283189,0.0399779,0.0246472
0.667741,0.00191582,0.01,0.0238796
0.667594,0.0246946,0.0138473,0.02
0.667277,0.00140446,0.0100202,0.0246405
0.667248,0.000523527,0.0113483,0.0247953
0.666956,0.0293289,0.0369555,0.0237216
0.666885,0.022914,0.011085,0.0184898
0.666261,0.00178174,0.01,0.0240949
0.665828,0.00235353,0.011029,0.0230566
0.66572,0.0224059,0.00820254,0.0177674
0.665531,0.0103093,0.00533292,0.0167414
0.66552,0.0274112,0.0132191,0.0217284
0.665235,0.000278409,0.0381673,0.0241702
0.665212,0.00144644,0.0104022,0.0246008
0.665168,0.0226654,0.0359745,0.02
0.665086,0.0279635,0.0398314,0.0242241
0.664778,0.0175905,0.00466745,0.0142766
0.664643,0.0123438,0.0333751,0.02
0.664595,0.0296086,0.0125371,0.0239626
0.664457,0.015,0.0375,0.015
0.664401,0.0284708,0.0396132,0.0247724
0.664397,0.00133257,0.0114709,0.0240214
0.664192,0.0192182,0.0433601,0.0173143
0.664158,0.00116778,0.0392768,0.024824
0.663982,0.0136554,0.0132785,0.0148158
0.6639,0.0280046,0.0110217,0.0232618
0.663868,0.0298295,0.0374442,0.0244681
0.663496,0.0295447,0.0371528,0.0240312
0.663461,0.0284533,0.0399193,0.0247724
0.663399,0.029215,0.0376966,0.0244367
0.663265,0.0299751,0.0375708,0.0246557
0.663168,0.00169777,0.0109774,0.0240265
0.663035,0.0289716,0.0112386,0.024505
0.662738,0.0299777,0.012006,0.0246476
0.662292,0.00325593,0.038906,0.0219767
0.661841,0.0128678,0.001361,0.0145226
0.660884,0.0278403,0.03966,0.0240684
0.660826,0.0199605,0.0342741,0.02
0.660711,0.00204196,0.0397657,0.0238587
0.660705,0.0294015,0.0117461,0.0246142
0.660593,0.0287804,0.0390998,0.025
0.660418,0.0276374,0.01,0.0222933
0.660236,0.0287915,0.0151442,0.02
0.660135,0.0259468,0.0371402,0.0215651
0.65992,0.0176547,0.0093935,0.0153807
0.659823,0.00150556,0.0371826,0.0217428
0.659684,0.0175587,0.00783203,0.0142957
0.659161,0.00135322,0.0399207,0.0247702
0.659151,0.0250954,0.0391684,0.020833
0.65865,0.0287722,0.0101595,0.0242761
0.658491,0.03,0.0375068,0.0245
0.658469,0.00174999,0.0398092,0.0242858
0.65831,0.000134669,0.0383657,0.0244653
0.658258,0.0255106,0.0382715,0.0213678
0.658243,0.000121541,0.0381608,0.0241199
0.658193,0.00044622,0.0115251,0.0246297
0.657694,0.0100208,0.00779583,0.0167852
0.657483,0.00105293,0.0105,0.025
0.657366,0.011848,0.0153921,0.0183333
0.657309,0.03,0.0120752,0.0245
0.657183,0.00160362,0.0398859,0.0244766
0.657068,0.00178339,0.04,0.0241782
0.656713,0.00198069,0.0394674,0.0239293
0.656262,0.0,0.01,0.02
0.656068,0.027638,0.0391438,0.0237732
0.656013,0.0275324,0.030525,0.017854
0.655798,0.0110878,0.0177848,0.02
0.655633,0.0289167,0.0388505,0.025
0.654924,0.0234696,0.0374507,0.02
0.65485,0.0134549,0.0,0.0147553
0.654644,0.000159777,0.0118004,0.0242943
0.654291,0.004218,0.0283937,0.0155994
0.65355,0.0279064,0.0393182,0.0241109
0.653425,0.0285102,0.0107173,0.0239765
0.653234,0.0282402,0.04,0.0245
0.653105,0.028335,0.0360891,0.022223
0.653099,0.00223298,0.0106908,0.023351
0.652624,0.0262151,0.0115542,0.0208385
0.652613,0.00132773,0.0377659,0.0229483
0.652506,0.00884503,0.0260431,0.0217454
0.652451,0.0292802,0.0106294,0.025
0.652363,0.000414409,0.0119421,0.0240122
0.65229,0.0158718,0.0492918,0.0153829
0.652281,0.000469018,0.0383212,0.0243318
0.651952,0.0267125,0.0046236,0.02
0.651854,0.0126311,0.0364,0.0178888
0.65167,0.0120501,0.0304289,0.0229742
0.65164,0.0294375,0.0377496,0.0245847
0.651316,0.00126991,0.0396772,0.0248074
0.651115,0.0299059,0.0117745,0.0247919
0.650935,0.0274444,0.0122473,0.022161
0.650308,0.029673,0.0369114,0.0236567
0.64954,0.000656813,0.012168,0.0234986
0.649425,0.0287626,0.0395,0.025
0.649403,0.0291257,0.0127738,0.0233858
0.649367,0.0117796,0.0482461,0.0169535
0.649351,0.00159538,0.0101521,0.0243842
0.649173,0.0289269,0.0364785,0.0228884
0.6487,0.000736558,0.0115581,0.0243992
0.648574,0.029356,0.0109557,0.025
0.648518,0.0136487,0.013273,0.0158458
0.648396,0.0298028,0.0379634,0.0248979
0.648156,0.0285771,0.01023,0.0239755
0.647929,0.00180971,0.0396889,0.0241711
0.647908,0.00188617,0.04,0.0239748
0.64787,0.0228801,0.0234578,0.02179
0.647647,0.0288077,0.0384373,0.0246509
0.647611,0.00917323,0.0195084,0.02
0.647609,0.0,0.0382463,0.0241975
0.647545,0.028438,0.0385581,0.0243836
0.647511,0.00142197,0.0396727,0.0246566
0.647466,0.000461639,0.0381135,0.0239904
0.647458,0.03,0.0371722,0.0239918
0.647385,0.0241114,0.017877,0.02
0.647172,0.0294127,0.0114916,0.024762
0.647117,0.000133799,0.0382852,0.0243004
0.646787,0.0282717,0.0115076,0.0234703
0.646022,0.0005,0.0389324,0.025
0.645938,0.0281083,0.0398347,0.0243457
0.645861,0.03,0.0178802,0.01605
0.645502,0.0195204,0.0,0.0166451
0.645434,0.0123538,0.00931132,0.0153849
0.645429,0.00147224,0.01,0.0245
0.645199,0.0290975,0.0376489,0.0242703
0.645057,0.028893,0.01,0.0243481
0.644675,0.015,0.0140625,0.016
0.644473,0.00110793,0.0382121,0.0237818
0.644401,0.0163523,0.013285,0.0158456
0.644341,0.0289713,0.0375447,0.0240852
0.644287,0.00140961,0.0101934,0.0246208
0.644083,0.00197079,0.0109915,0.0235738
0.643922,0.0273572,0.03947,0.0234025
0.643906,0.0178791,0.00291405,0.0152641
0.643528,0.0274578,0.0339515,0.02
0.643322,0.03,0.0374317,0.0243528
0.643066,0.0,0.0123081,0.0232554
0.642431,0.00438912,0.0375305,0.02
0.642337,0.0265724,0.0382365,0.0223045
0.641659,0.03,0.0121505,0.0243755
0.641535,0.000992389,0.0116205,0.0240959
0.641175,0.00163736,0.0397624,0.0243961
0.64109,0.0284263,0.01,0.0235769
0.64004,0.0293115,0.0107828,0.025
0.639442,0.000309069,0.0116834,0.0244284
0.63923,0.0295,0.0383668,0.025
0.639167,0.00810024,0.0117698,0.0178452
0.63897,0.03,0.0123992,0.0240312
0.638928,0.0298669,0.0374015,0.0243185
0.638561,0.0296273,0.0373939,0.0242633
0.638495,0.00205155,0.04,0.0236815
0.638048,0.0268752,0.0122959,0.0214106
0.637977,0.0296177,0.0376633,0.0245603
0.637664,0.0288244,0.0387017,0.0248
0.637282,0.028805,0.01,0.0241902
0.636898,0.021733,0.0346237,0.02
0.636746,0.028437,0.0104663,0.0237862
0.636246,0.00329516,0.04,0.0214599
0.635727,0.00179652,0.0102236,0.0240421
0.635563,0.0288048,0.0124022,0.0234752
0.635548,0.00131537,0.0133786,0.02
0.635071,0.0005,0.0110505,0.025
0.634536,0.00224952,0.0390558,0.0233059
0.634392,0.03,0.0127009,0.0235452
0.634212,-1.0842000000000001e-19,0.0116128,0.0245
0.633964,0.0019936,0.0120577,0.0223591
0.633957,0.0241488,0.019965,0.02
0.633933,0.00133011,0.0105756,0.0246203
0.633883,0.000723697,0.0384059,0.0242815
0.633859,0.0242839,0.0259416,0.02
0.633858,0.000816667,0.0391035,0.025
0.633012,0.0,0.0117041,0.0243412
0.633009,0.0297853,0.037248,0.0240737
0.632832,0.0136651,0.0382736,0.0148185
0.632481,0.00178073,0.0394748,0.0241269
0.632456,0.0018004,0.0398619,0.0241173
0.632278,0.0293217,0.0130104,0.0230818
0.632119,0.00141746,0.0389431,0.0242655
0.631618,0.0281735,0.04,0.0243481
0.63133,0.0295,0.0110529,0.025
0.631113,0.0155712,0.0148384,0.0171297
0.629127,0.00394723,0.0163832,0.0171572
0.629091,0.0296123,0.037957,0.0247854
0.629086,9.4368e-05,0.0386693,0.0247923
0.628482,0.00200452,0.01,0.0235246
0.628413,0.00811667,0.0242879,0.02
0.628268,0.00110759,0.0119876,0.0234026
0.628028,0.0293315,0.0368108,0.0233377
0.627844,0.0219153,0.0169979,0.02
0.627575,0.00103908,0.0109166,0.0247482
0.627541,0.03,0.0373472,0.0241697
0.627415,0.0259366,0.0151879,0.02
0.62728,0.00049148,0.0386069,0.0246277
0.626713,0.000968032,0.0393689,0.025
0.626053,0.000280353,0.038733,0.0248056
0.626045,0.015,0.0375,0.016
0.625851,0.0134471,0.05,0.0157956
0.625701,0.0204451,0.0251572,0.025
0.625642,0.0289992,0.0105378,0.0246009
0.625608,0.0296637,0.0382682,0.0249725
0.625575,0.000984288,0.0386102,0.0243343
0.625455,0.0216678,0.0201888,0.0216953
0.625332,0.00249893,0.0105749,0.0227353
0.624859,0.00589817,0.0329441,0.0181781
0.624593,0.0289197,0.010165,0.0244188
0.624565,0.029806,0.0377184,0.0246629
0.623855,6.64545e-05,0.0114684,0.0247491
0.623628,0.0286192,0.0104482,0.0240405
0.623426,0.0107278,0.0413557,0.0169686
0.623277,0.0291154,0.0386456,0.025
0.623125,0.000835431,0.0108759,0.025
0.623104,0.00190802,0.0106677,0.0237571
0.623064,0.0122172,0.00300524,0.0153157
0.622983,0.0136554,0.0382904,0.0158474
0.62284,0.0101094,0.0226026,0.0230104
0.622726,0.0284487,0.0393172,0.0246231
0.622228,0.000217109,0.0118414,0.0241161
0.622226,1.76723e-05,0.011542,0.0246318
0.622111,0.0,0.0117911,0.02417
0.621072,0.0254624,0.0333793,0.02
0.621015,0.000496836,0.0117099,0.0242525
0.620987,0.0282703,0.0398537,0.0244727
0.620972,0.0282043,0.0140081,0.0212635
0.620861,0.00281932,0.0129456,0.02
0.620854,0.00027687,0.0113762,0.0248014
0.620583,0.00127838,0.0109384,0.0244483
0.6205,0.0288447,0.0102742,0.0243377
0.620053,0.015,0.05,0.015
0.619987,0.03,0.0358614,0.0214068
0.619312,0.0285391,0.0111696,0.0238669
0.619114,0.00030088,0.038323,0.0242772
0.61896,0.0293029,0.0384635,0.025
0.618896,0.0260046,0.0392574,0.021592
0.618058,0.0243602,0.0388019,0.02
0.61795,0.00106501,0.0101986,0.024899
0.617938,0.0284631,0.0380066,0.0239769
0.617405,0.0124195,0.00787029,0.0142826
0.617359,0.000649181,0.0390125,0.025
0.617168,0.0287674,0.0103938,0.0242435
0.61689,0.0297878,0.0118711,0.0246477
0.61653,0.0222267,0.0289867,0.021526
0.615486,0.0292103,0.0119315,0.0242004
0.615279,0.0292622,0.0100965,0.0247952
0.614764,0.0266157,0.0389233,0.0223087
0.614572,0.0284139,0.0395447,0.0246024
0.614523,0.000659722,0.0111455,0.0248227
0.6145,0.00843424,0.0432097,0.0176631
0.614285,0.0165529,0.05,0.0157956
0.612995,0.000961444,0.0106704,0.025
0.612993,0.00681731,0.0179699,0.0180441
0.612468,0.0,0.0322783,0.0128994
0.611954,0.0142552,0.0295864,0.025
0.611719,0.0293509,0.010224,0.0249169
0.611662,0.000139434,0.0116261,0.024457
0.611518,0.0281492,0.0394576,0.0242833
0.611433,0.00139402,0.039984,0.0246254
0.610993,0.0175857,0.00937516,0.0142795
0.610268,0.0,0.0118915,0.0239517
0.609645,0.000680832,0.0385778,0.0244586
0.609416,0.000329755,0.0384606,0.024455
0.609399,0.0289019,0.0381366,0.0244265
0.608649,0.0,0.0382039,0.0239791
0.608129,0.00152394,0.01,0.0243272
0.607885,0.0297974,0.0123331,0.0240533
0.607481,0.0174666,0.00130993,0.0143492
0.607425,0.0285959,0.0357799,0.0215624
0.607204,0.000209489,0.0381503,0.0239264
0.607179,0.00149729,0.010359,0.0244058
0.606888,0.0,0.0120266,0.0236696
0.606308,0.0298595,0.0375878,0.0244492
0.606256,0.00197866,0.0392356,0.0236645
0.60582,0.0275958,0.035607,0.0211755
0.605812,0.0299187,0.0378614,0.0247733
0.605572,0.027667,0.04,0.0235417
0.605527,0.0276446,0.0175302,0.0179897
0.605333,0.00146627,0.0119552,0.0229856
0.605097,-1.0842000000000001e-19,0.0385241,0.0245
0.604949,0.0284558,0.0399846,0.0246233
0.604863,0.0299771,0.0377258,0.0246497
0.604567,0.0163786,0.0382941,0.0148062
0.604131,0.0204914,0.0117392,0.0173796
0.60412,0.00127739,0.039502,0.0246761
0.604039,0.0288795,0.0338825,0.0187528
0.604024,0.0,0.04,0.02
0.604022,2.23027e-05,0.0385927,0.0246477
0.604019,0.0176496,0.0109488,0.0153833
0.603707,0.0291876,0.0107853,0.0247957
0.60345,0.000957397,0.0103368,0.0249726
0.603347,0.000638858,0.0109388,0.025
0.60306,0.00113557,0.0395268,0.0248194
0.602165,0.000471787,0.038843,0.0248363
0.602123,0.03,0.0122002,0.0241836
0.601981,0.0194484,0.017224,0.02
0.601698,0.00204429,0.0329256,0.0150508
0.601584,0.00807486,0.0389246,0.0180828
0.600899,0.0294238,0.0122424,0.024014
0.600887,0.0014761,0.04,0.0245
0.600695,0.0281191,0.04,0.0241677
0.600038,0.000726873,0.0376315,0.0226997
0.599916,0.03,0.0376499,0.0245
0.599848,0.0283763,0.0370954,0.0230515
0.599637,0.000962241,0.0396568,0.0249748
0.599521,0.0255908,0.0123914,0.02
0.599502,0.0291942,0.0105486,0.0248026
0.599076,0.0287512,0.0398076,0.0248941
0.598486,0.0163771,0.0382954,0.0158398
0.598465,0.0286634,0.0396483,0.0248196
0.598392,0.01335,0.014791,0.0170774
0.598287,0.00106633,0.0117019,0.0237596
0.598287,0.00127233,0.0104101,0.0246553
0.598245,0.00182405,0.0397424,0.0239808
0.598207,0.000196555,0.0112592,0.0248974
0.597644,0.00154873,0.04,0.0243529
0.597479,0.00496005,0.0320877,0.0170077
0.597469,0.0299763,0.0118509,0.0246522
0.5974,0.0289099,0.0348686,0.02
0.597297,0.0123115,0.00630752,0.0142157
0.597284,0.000411464,0.0380465,0.0236754
0.597025,0.0286733,0.0394421,0.0248129
0.596693,0.000675485,0.0118882,0.0237657
0.59652,0.00159451,0.0391806,0.0241238
0.596303,0.0282598,0.0396748,0.0243923
0.596279,0.0281327,0.0396922,0.0242324
0.596057,0.00160761,0.0398656,0.0243003
0.595936,0.0296378,0.0115106,0.0248068
0.59576,0.00146564,0.037642,0.0222639
0.595483,0.02335,0.0340705,0.02
0.595385,0.0292377,0.0103654,0.0248224
0.594944,0.00121052,0.0367748,0.02
0.594855,0.0,0.038454,0.0243726
0.594429,0.005,0.0,0.02
0.594027,0.00144745,0.0395131,0.0244661
0.59396,0.0270253,0.0394812,0.0226968
0.593599,0.00789006,0.0409123,0.0177841
0.59342,0.000346589,0.0390007,0.0249759
0.593347,0.0218604,0.0220574,0.0222224
0.593022,0.0279622,0.04,0.0239129
0.592951,0.000174507,0.0115043,0.024612
0.592832,0.0275503,0.0386261,0.0232784
0.592749,0.00293535,0.0250078,0.0132644
0.592715,0.0298946,0.0375358,0.0243211
0.592606,0.018,0.0,0.0151962
0.592599,0.0282571,0.0388564,0.0241771
0.592199,0.0286439,0.0399105,0.0247855
0.5921,0.0239191,0.0220595,0.02
0.591951,0.00778123,0.00296397,0.0176754
0.591837,0.000747516,0.0380412,0.0235243
0.591659,0.0104305,0.0116942,0.0168384
0.591268,0.0288628,0.0396745,0.0249685
0.591108,0.0297498,0.0375616,0.0243342
0.590486,0.00237566,0.0375559,0.0212513
0.590313,0.000461098,0.0115567,0.0244093
0.590216,0.03,0.0375778,0.0243538
0.590078,0.00116909,0.0100908,0.0247873
0.590058,0.00107076,0.0397982,0.0249014
0.590032,0.0293566,0.0105,0.025
0.589951,0.00839479,0.0480604,0.018119
0.589872,0.00064352,0.0389125,0.0248225
0.58959,0.0,0.038384,0.0242414
0.589478,0.00132241,0.0391782,0.0244288
0.589461,0.00119588,0.0107244,0.0246077
0.589426,0.019989,0.0208229,0.023059
0.58908,0.0288656,0.0393212,0.025
0.588682,0.000204651,0.0389124,0.0249034
0.588162,0.0283405,0.0384129,0.0240213
0.588041,0.02885,0.0112733,0.0241601
0.588033,0.00112077,0.0105162,0.0247837
0.587786,0.0291944,0.0100212,0.0246441
0.587496,0.00156733,0.0425152,0.02
0.586586,0.02843,0.0397296,0.024566
0.586565,0.000429831,0.0111994,0.024828
0.586405,0.0283945,0.04,0.0245
0.585978,0.00143741,0.0101503,0.0244376
0.585538,0.03,0.01,0.02
0.585476,0.0295,0.010855,0.025
0.585275,0.0106766,0.0392084,0.0170932
0.584811,0.0124416,0.00941475,0.0142959
0.584636,0.0022044,0.0113604,0.022611
0.584455,0.00139443,0.0106669,0.0243753
0.584451,0.0123568,0.0108952,0.0153864
0.58421,0.000211629,0.0386237,0.0246387
0.584196,0.000968286,0.0384379,0.0239957
0.584075,0.0283154,0.04,0.0243814
0.583943,0.0272061,0.0390058,0.0229144
0.583909,0.0297514,0.0121211,0.0242531
0.583774,0.0238974,0.0241084,0.02
0.583541,0.029821,0.0119899,0.0244351
0.583464,0.0290426,0.0141813,0.0207619
0.583073,0.00552983,0.0115555,0.0184755
0.58239,0.00162968,0.04,0.0241765
0.582383,0.0124495,0.0453812,0.0154309
0.581424,0.0254366,0.0263704,0.0181659
0.580946,0.0289698,0.0116099,0.0240999
0.580812,0.03,0.0119157,0.0245
0.580597,0.00200003,0.0104218,0.0234626
0.580595,0.0275637,0.039047,0.0233721
0.580442,0.0172475,0.0175596,0.02
0.579983,0.0283447,0.0106796,0.0234714
0.579613,0.0171043,0.0486417,0.0156189
0.579517,0.000498627,0.0383334,0.0241123
0.579321,0.0235552,0.0319332,0.02
0.579318,0.0144472,0.0160278,0.0179865
0.579229,0.00138815,0.0116024,0.0234814
0.57915,0.01928,0.0410624,0.0169928
0.579071,0.03,0.0364382,0.0222477
0.579069,0.00144168,0.039865,0.0245008
0.578917,0.00626163,0.01373,0.0180816
0.57875,0.000750258,0.0387864,0.0245835
0.578715,0.0283558,0.0120784,0.0230225
0.578343,0.00138455,0.0111176,0.0240381
0.57825,0.0296641,0.0111494,0.0249723
0.577906,0.0289155,0.0106338,0.0243879
0.577812,0.022235,0.0268548,0.0218261
0.57776,0.0284603,0.0390605,0.0244398
