Block Name,Point ID,FamilyIdNode,NumIdNode,Points_0,Points_1,Points_2,Points_Magnitude
dataset_1,342,0,651,0.00936583,0.0395,0.025,0.0476757
dataset_1,343,0,652,0.00956376,0.0395,0.025,0.0477149
dataset_1,344,0,653,0.00976169,0.0395,0.025,0.047755
dataset_1,345,0,654,0.00995961,0.0395,0.025,0.0477959
dataset_1,346,0,655,0.0101575,0.0395,0.025,0.0478375
dataset_1,347,0,656,0.0103555,0.0395,0.025,0.0478799
dataset_1,348,0,657,0.0105534,0.0395,0.025,0.0479231
dataset_1,349,0,658,0.0107513,0.0395,0.025,0.0479671
dataset_1,350,0,659,0.0109492,0.0395,0.025,0.0480118
dataset_1,351,0,660,0.0111472,0.0395,0.025,0.0480574
dataset_1,352,0,661,0.0113451,0.0395,0.025,0.0481037
dataset_1,353,0,662,0.011543,0.0395,0.025,0.0481507
dataset_1,354,0,663,0.011741,0.0395,0.025,0.0481985
dataset_1,355,0,664,0.0119389,0.0395,0.025,0.0482471
dataset_1,356,0,665,0.0121368,0.0395,0.025,0.0482965
dataset_1,357,0,666,0.0123347,0.0395,0.025,0.0483466
dataset_1,358,0,667,0.0125327,0.0395,0.025,0.0483975
dataset_1,359,0,668,0.0127306,0.0395,0.025,0.0484491
dataset_1,360,0,669,0.0129285,0.0395,0.025,0.0485015
dataset_1,361,0,670,0.0131264,0.0395,0.025,0.0485546
dataset_1,362,0,671,0.0133244,0.0395,0.025,0.0486085
dataset_1,363,0,672,0.0135223,0.0395,0.025,0.0486632
dataset_1,364,0,673,0.0137202,0.0395,0.025,0.0487185
dataset_1,365,0,674,0.0139181,0.0395,0.025,0.0487746
dataset_1,366,0,675,0.0141161,0.0395,0.025,0.0488315
dataset_1,367,0,676,0.014314,0.0395,0.025,0.0488891
dataset_1,368,0,677,0.0145119,0.0395,0.025,0.0489474
dataset_1,369,0,678,0.0147098,0.0395,0.025,0.0490064
dataset_1,370,0,679,0.0149078,0.0395,0.025,0.0490662
dataset_1,371,0,680,0.0151057,0.0395,0.025,0.0491267
dataset_1,372,0,681,0.0153036,0.0395,0.025,0.0491879
dataset_1,373,0,682,0.0155016,0.0395,0.025,0.0492499
dataset_1,374,0,683,0.0156995,0.0395,0.025,0.0493125
dataset_1,375,0,684,0.0158974,0.0395,0.025,0.0493759
dataset_1,376,0,685,0.0160953,0.0395,0.025,0.04944
dataset_1,377,0,686,0.0162933,0.0395,0.025,0.0495047
dataset_1,378,0,687,0.0164912,0.0395,0.025,0.0495702
dataset_1,379,0,688,0.0166891,0.0395,0.025,0.0496364
dataset_1,380,0,689,0.016887,0.0395,0.025,0.0497033
dataset_1,381,0,690,0.017085,0.0395,0.025,0.0497709
dataset_1,382,0,691,0.0172829,0.0395,0.025,0.0498392
dataset_1,383,0,692,0.0174808,0.0395,0.025,0.0499082
dataset_1,384,0,693,0.0176787,0.0395,0.025,0.0499779
dataset_1,385,0,694,0.0178767,0.0395,0.025,0.0500482
dataset_1,386,0,695,0.0180746,0.0395,0.025,0.0501193
dataset_1,387,0,696,0.0182725,0.0395,0.025,0.050191
dataset_1,388,0,697,0.0184704,0.0395,0.025,0.0502634
dataset_1,389,0,698,0.0186684,0.0395,0.025,0.0503364
dataset_1,390,0,699,0.0188663,0.0395,0.025,0.0504102
dataset_1,391,0,700,0.0190642,0.0395,0.025,0.0504846
dataset_1,392,0,701,0.0192622,0.0395,0.025,0.0505597
dataset_1,393,0,702,0.0194601,0.0395,0.025,0.0506354
dataset_1,394,0,703,0.019658,0.0395,0.025,0.0507118
dataset_1,395,0,704,0.0198559,0.0395,0.025,0.0507889
dataset_1,396,0,705,0.0200539,0.0395,0.025,0.0508666
dataset_1,397,0,706,0.0202518,0.0395,0.025,0.0509449
dataset_1,398,0,707,0.0204497,0.0395,0.025,0.0510239
dataset_1,399,0,708,0.0206476,0.0395,0.025,0.0511036
dataset_1,400,0,709,0.0208456,0.0395,0.025,0.0511839
dataset_1,401,0,710,0.0210435,0.0395,0.025,0.0512648
dataset_1,402,0,711,0.0212414,0.0395,0.025,0.0513464
dataset_1,403,0,712,0.0214393,0.0395,0.025,0.0514285
dataset_1,404,0,713,0.0216373,0.0395,0.025,0.0515114
dataset_1,405,0,714,0.0218352,0.0395,0.025,0.0515948
dataset_1,406,0,715,0.0220331,0.0395,0.025,0.0516789
dataset_1,407,0,716,0.022231,0.0395,0.025,0.0517636
dataset_1,408,0,717,0.022429,0.0395,0.025,0.0518489
dataset_1,409,0,718,0.0226269,0.0395,0.025,0.0519348
dataset_1,410,0,719,0.0228248,0.0395,0.025,0.0520214
dataset_1,411,0,720,0.0230228,0.0395,0.025,0.0521085
dataset_1,412,0,721,0.0232207,0.0395,0.025,0.0521963
dataset_1,413,0,722,0.0234186,0.0395,0.025,0.0522846
dataset_1,414,0,723,0.0236165,0.0395,0.025,0.0523736
dataset_1,415,0,724,0.0238145,0.0395,0.025,0.0524631
dataset_1,416,0,725,0.0240124,0.0395,0.025,0.0525533
