Block Name,Point ID,FamilyIdNode,Points_0,Points_1,Points_2,Points_Magnitude,Temperature
dataset_1,21211,0,0.00298459,0.0393748,0.0247081,0.0465809,49.976
dataset_1,21212,0,0.0029643,0.0394778,0.0240422,0.0463175,49.37
dataset_1,21213,0,0.00329301,0.0393984,0.0238192,0.0461566,49.1217
dataset_1,21214,0,0.00295316,0.0397816,0.0240452,0.0465775,49.3902
dataset_1,21215,0,0.00300872,0.0396113,0.0237627,0.0462901,49.0006
dataset_1,21216,0,0.00257536,0.0390827,0.0247046,0.0463078,49.8725
dataset_1,21217,0,0.00273318,0.0398563,0.0244616,0.0468441,49.7561
dataset_1,21218,0,0.00267494,0.0393674,0.0241997,0.0462879,49.4802
dataset_1,21219,0,0.00264552,0.0393865,0.0238194,0.0461048,48.9958
dataset_1,21220,0,0.00254631,0.039875,0.0244897,0.0468641,49.7194
dataset_1,21221,0,0.00238006,0.0398651,0.0244861,0.0468451,49.6633
dataset_1,21222,0,0.00241249,0.0396439,0.0244366,0.0466327,49.6388
dataset_1,21223,0,0.00243437,0.0394142,0.0234683,0.0459366,48.4235
dataset_1,21224,0,0.00224952,0.0390558,0.0233059,0.0455366,48.1229
dataset_1,21225,0,0.00222816,0.0397277,0.0244414,0.0466973,49.5866
dataset_1,21226,0,0.00226619,0.0395337,0.0244619,0.046545,49.6183
dataset_1,21227,0,0.00228625,0.0395225,0.0246413,0.0466309,49.7427
dataset_1,21228,0,0.00226554,0.0397884,0.0246307,0.04685,49.7184
dataset_1,21229,0,0.00221053,0.039861,0.0242752,0.0467233,49.4352
dataset_1,21230,0,0.00216841,0.0398537,0.024101,0.0466249,49.2403
dataset_1,21231,0,0.00210446,0.0397937,0.0246364,0.0468499,49.6675
dataset_1,21232,0,0.00211048,0.0395591,0.0246402,0.0466532,49.6864
dataset_1,21233,0,0.00203671,0.0396897,0.0248045,0.0468474,49.7202
dataset_1,21234,0,0.0039688,0.0398388,0.0244707,0.0469223,50.0852
dataset_1,21235,0,0.00430063,0.0397001,0.024393,0.0467933,50.078
dataset_1,21236,0,0.00448291,0.0396865,0.0243522,0.0467776,50.0739
dataset_1,21237,0,0.00379715,0.0393175,0.0245238,0.0464941,50.0448
dataset_1,21238,0,0.00392313,0.0390129,0.0244979,0.0462336,49.99
dataset_1,21239,0,0.00400169,0.0396947,0.0241444,0.046633,49.7425
dataset_1,21240,0,0.00392088,0.0397231,0.0236483,0.0463954,49.0014
dataset_1,21241,0,0.00365721,0.0391859,0.0243497,0.0462797,49.8348
dataset_1,21242,0,0.00362304,0.0390284,0.0247105,0.0463352,50.09
dataset_1,21243,0,0.0036864,0.0395623,0.0246223,0.0467443,50.1191
dataset_1,21244,0,0.00359563,0.039393,0.0240589,0.0462987,49.5177
dataset_1,21245,0,0.00354922,0.0397312,0.0241037,0.0466064,49.6011
dataset_1,21246,0,0.00358372,0.0396719,0.0238102,0.0464072,49.1948
dataset_1,21247,0,0.00333619,0.0390158,0.0243631,0.0461186,49.7637
dataset_1,21248,0,0.00331644,0.0387355,0.0243249,0.04586,49.6723
dataset_1,21249,0,0.00330132,0.0390863,0.0247238,0.0463671,50.042
dataset_1,21250,0,0.00332007,0.0390993,0.023978,0.0459861,49.3144
dataset_1,21251,0,0.00332218,0.0391238,0.0235956,0.0458089,48.7458
dataset_1,21252,0,0.00317151,0.0393721,0.0246757,0.0465737,50.0106
dataset_1,21253,0,0.00328802,0.0394159,0.0240854,0.0463091,49.4854
dataset_1,21254,0,0.00323851,0.0397689,0.0238479,0.0464841,49.1864
dataset_1,21255,0,0.00305346,0.0398286,0.0244511,0.0468348,49.842
dataset_1,21256,0,0.00303328,0.0390028,0.0247727,0.0463045,49.9939
dataset_1,21257,0,0.00296926,0.0386521,0.02472,0.045977,49.9176
dataset_1,21258,0,0.00290614,0.0398841,0.0244794,0.0468874,49.8176
dataset_1,21259,0,0.00286977,0.0396704,0.024461,0.0466939,49.7942
dataset_1,21260,0,0.00303536,0.0388067,0.0240786,0.0457707,49.3628
dataset_1,21261,0,0.00264919,0.0387479,0.0241698,0.0457449,49.4119
dataset_1,21262,0,0.0030015,0.0391446,0.0237464,0.0458825,48.9361
dataset_1,21263,0,0.00298023,0.0394386,0.0234359,0.0459731,48.4609
dataset_1,21264,0,0.00286114,0.0398387,0.0242786,0.0467414,49.6324
dataset_1,21265,0,0.00265603,0.039698,0.0245981,0.0467766,49.8332
dataset_1,21266,0,0.00268999,0.0387168,0.0247917,0.0460528,49.9066
dataset_1,21267,0,0.00259636,0.0384741,0.0246524,0.0457684,49.8236
dataset_1,21268,0,0.0026966,0.0398319,0.0240636,0.0466145,49.3476
dataset_1,21269,0,0.00254376,0.0397318,0.0243945,0.0466923,49.646
dataset_1,21270,0,0.00257349,0.0395428,0.0244372,0.0465557,49.6892
dataset_1,21271,0,0.00260498,0.0392926,0.0245121,0.0463847,49.7521
dataset_1,21272,0,0.00260653,0.0384961,0.0243441,0.0456221,49.5794
dataset_1,21273,0,0.00251519,0.0381636,0.0243553,0.0453428,49.5873
dataset_1,21274,0,0.00258463,0.0377949,0.0246041,0.0451718,49.8138
dataset_1,21275,0,0.00257254,0.0383934,0.024025,0.0453638,49.2228
dataset_1,21276,0,0.00239985,0.0387042,0.0238178,0.0455089,48.9413
dataset_1,21277,0,0.0028099,0.0387893,0.0238,0.0455954,48.9576
dataset_1,21278,0,0.00269106,0.0390316,0.023952,0.0458738,49.1626
dataset_1,21279,0,0.00269401,0.038976,0.0234737,0.0455785,48.4534
dataset_1,21280,0,0.00250318,0.0396351,0.0247856,0.0468138,49.8753
dataset_1,21281,0,0.00255148,0.0396131,0.0240595,0.0464173,49.2939
dataset_1,21282,0,0.00251289,0.0398096,0.0241537,0.0466318,49.4007
dataset_1,21283,0,0.00250588,0.0397677,0.0238948,0.0464619,49.0766
dataset_1,21284,0,0.00244175,0.0397376,0.0246136,0.0468067,49.7738
dataset_1,21285,0,0.00246382,0.0394968,0.0246031,0.046598,49.7781
dataset_1,21286,0,0.00238687,0.0392844,0.0245788,0.0464012,49.739
dataset_1,21287,0,0.00237528,0.0382143,0.024692,0.0455596,49.8284
dataset_1,21288,0,0.00231128,0.0394813,0.0248349,0.0467,49.8377
dataset_1,21289,0,0.00658293,0.0396145,0.024237,0.046905,50.2348
dataset_1,21290,0,0.00737081,0.0396144,0.0242411,0.047024,50.3124
dataset_1,21291,0,0.0066802,0.0389208,0.0242025,0.0463164,49.9169
dataset_1,21292,0,0.00655287,0.0387369,0.0235073,0.0457829,48.7106
dataset_1,21293,0,0.0059893,0.0390418,0.0241255,0.0462836,49.8298
dataset_1,21294,0,0.00585303,0.0383635,0.0242288,0.0457498,49.6289
dataset_1,21295,0,0.00600001,0.0389307,0.0233862,0.0458095,48.5363
dataset_1,21296,0,0.00530135,0.0377102,0.0239804,0.0450024,49.0704
dataset_1,21297,0,0.00524217,0.0381966,0.023146,0.0449689,47.8617
dataset_1,21298,0,0.00494315,0.0388879,0.0232051,0.0455541,48.153
dataset_1,21299,0,0.00528444,0.0390322,0.0224492,0.0453366,46.619
dataset_1,21300,0,0.00483946,0.0396963,0.0244511,0.0468729,50.2372
dataset_1,21301,0,0.00454023,0.039742,0.0240583,0.0466781,49.7382
dataset_1,21302,0,0.00455313,0.037785,0.0235763,0.0447691,48.5065
dataset_1,21303,0,0.00458035,0.0389997,0.0224165,0.0452157,46.537
dataset_1,21304,0,0.00422293,0.0397191,0.0239919,0.0465945,49.5809
dataset_1,21305,0,0.00426904,0.0397465,0.0237428,0.0464944,49.2154
dataset_1,21306,0,0.00400156,0.0376289,0.0230509,0.044309,47.6511
dataset_1,21307,0,0.00410454,0.0374253,0.0222821,0.0437492,46.1873
dataset_1,21308,0,0.00399106,0.038158,0.0225296,0.0444921,46.7192
dataset_1,21309,0,0.00434885,0.0391376,0.0216506,0.0449379,44.7982
dataset_1,21310,0,0.00446137,0.0391208,0.0207445,0.0445047,42.5676
dataset_1,21311,0,0.00349595,0.0398648,0.0244755,0.0469093,49.9757
dataset_1,21312,0,0.00408189,0.0394717,0.0248194,0.0468047,50.2983
dataset_1,21313,0,0.00390958,0.0394918,0.0246569,0.046721,50.1835
dataset_1,21314,0,0.0036635,0.0386389,0.0246865,0.0459979,49.9928
dataset_1,21315,0,0.00319973,0.0398843,0.0244903,0.0469123,49.9069
dataset_1,21316,0,0.00314993,0.0397527,0.0246334,0.0468722,49.9915
dataset_1,21317,0,0.00332446,0.0387833,0.0246666,0.0460829,49.9693
dataset_1,21318,0,0.00327322,0.0384825,0.0245681,0.0457735,49.849
dataset_1,21319,0,0.00318396,0.0398443,0.0241146,0.0466821,49.5347
dataset_1,21320,0,0.00305666,0.0396665,0.0244794,0.0467121,49.8606
dataset_1,21321,0,0.00304756,0.0398424,0.0242482,0.0467405,49.6512
dataset_1,21322,0,0.00454852,0.0394856,0.0243923,0.0466346,50.0995
dataset_1,21323,0,0.00485327,0.0392315,0.0243874,0.0464479,50.0901
dataset_1,21324,0,0.00471109,0.0371328,0.0241202,0.0445289,49.1228
dataset_1,21325,0,0.00453338,0.0393093,0.0240976,0.04633,49.7146
dataset_1,21326,0,0.00429319,0.0393789,0.0242637,0.0464528,49.8951
dataset_1,21327,0,0.00432304,0.0391035,0.0244131,0.0463008,50.0024
dataset_1,21328,0,0.00422326,0.0387743,0.0244811,0.0460501,49.9564
dataset_1,21329,0,0.00404948,0.0376457,0.0237573,0.0446991,48.7975
dataset_1,21330,0,0.00421818,0.0391554,0.0240934,0.0461674,49.6199
dataset_1,21331,0,0.00420888,0.039424,0.0239213,0.0463055,49.4406
dataset_1,21332,0,0.00390791,0.0387364,0.024177,0.0458292,49.586
dataset_1,21333,0,0.0038707,0.0390945,0.0240578,0.0460667,49.5145
dataset_1,21334,0,0.00392634,0.0394383,0.0240693,0.0463694,49.5954
dataset_1,21335,0,0.00382009,0.0393947,0.0237566,0.0461618,49.1261
dataset_1,21336,0,0.00381286,0.0398711,0.0244718,0.0469373,50.0507
dataset_1,21337,0,0.00365168,0.0398605,0.0244735,0.0469164,50.0127
dataset_1,21338,0,0.00367792,0.0396598,0.024417,0.0467185,49.9644
dataset_1,21339,0,0.00353113,0.039675,0.0244713,0.0467485,49.9776
dataset_1,21340,0,0.00363529,0.0388691,0.0243771,0.0460246,49.7998
dataset_1,21341,0,0.00355057,0.0385555,0.0243652,0.0457471,49.7133
dataset_1,21342,0,0.0033423,0.0381857,0.0243418,0.0454076,49.6105
dataset_1,21343,0,0.00365229,0.0367865,0.0228384,0.0434532,47.3173
dataset_1,21344,0,0.00364053,0.0384198,0.024036,0.045465,49.3242
dataset_1,21345,0,0.00367096,0.0380953,0.0214184,0.0438575,44.4201
dataset_1,21346,0,0.00351218,0.0388024,0.0240665,0.0457947,49.4138
dataset_1,21347,0,0.00381564,0.0387319,0.0237691,0.0456036,49.0197
dataset_1,21348,0,0.00361059,0.0390823,0.0237759,0.0458885,49.0678
dataset_1,21349,0,0.00378483,0.0390885,0.0233737,0.0457008,48.4221
dataset_1,21350,0,0.00391675,0.0395071,0.0230814,0.0459228,47.9564
dataset_1,21351,0,0.00362895,0.0396166,0.0242556,0.0465937,49.7872
dataset_1,21352,0,0.00372202,0.0398245,0.0242837,0.0467925,49.8549
dataset_1,21353,0,0.00334402,0.0398863,0.0244715,0.0469144,49.9327
dataset_1,21354,0,0.00338199,0.0397115,0.0244237,0.0467436,49.8994
dataset_1,21355,0,0.00338792,0.0395154,0.0244585,0.0465957,49.9208
dataset_1,21356,0,0.00334408,0.0397378,0.024597,0.0468539,50.024
dataset_1,21357,0,0.00335402,0.0398173,0.024279,0.0467562,49.7619
dataset_1,21358,0,0.00349049,0.039562,0.0246195,0.0467274,50.0703
dataset_1,21359,0,0.00351869,0.0397822,0.0246421,0.046928,50.0922
dataset_1,21360,0,0.00345203,0.0396342,0.0242996,0.0466182,49.7941
dataset_1,21361,0,0.00331075,0.0394985,0.0246314,0.0466669,50.0283
dataset_1,21362,0,0.00345001,0.0396594,0.0247954,0.0468997,50.1479
dataset_1,21363,0,0.00325439,0.039721,0.0248022,0.0469414,50.0918
dataset_1,21364,0,0.00319138,0.0395526,0.0244607,0.0466146,49.8781
dataset_1,21365,0,0.00330387,0.0380813,0.023904,0.0450833,49.0905
dataset_1,21366,0,0.00328505,0.0387334,0.0237574,0.0455575,48.944
dataset_1,21367,0,0.00317688,0.0391127,0.0232889,0.0456318,48.2073
dataset_1,21368,0,0.00315759,0.0394678,0.0242482,0.0464289,49.6549
dataset_1,21369,0,0.00345915,0.0395181,0.0235049,0.04611,48.6635
dataset_1,21370,0,0.00334812,0.0395296,0.023097,0.045905,47.9168
dataset_1,21371,0,0.00316795,0.0397058,0.024289,0.0466534,49.7191
dataset_1,21372,0,0.00315182,0.0396372,0.0240591,0.0464746,49.4471
dataset_1,21373,0,0.00320566,0.0398691,0.0243181,0.0468101,49.7636
dataset_1,21374,0,0.00345941,0.0393082,0.0245609,0.0464795,49.9986
dataset_1,21375,0,0.00337011,0.039284,0.0242666,0.0462975,49.7039
dataset_1,21376,0,0.0033351,0.0394894,0.0242897,0.0464815,49.7427
dataset_1,21377,0,0.00329451,0.0396324,0.0243271,0.0466196,49.7832
dataset_1,21378,0,0.00331733,0.0396384,0.0241685,0.0465438,49.6168
dataset_1,21379,0,0.00339322,0.0395871,0.0239904,0.0464133,49.4032
dataset_1,21380,0,0.00524352,0.0398743,0.0243331,0.0470059,50.2046
dataset_1,21381,0,0.00491887,0.0395604,0.0238729,0.0464665,49.4886
dataset_1,21382,0,0.00483312,0.039353,0.0240292,0.0463619,49.6698
dataset_1,21383,0,0.0047343,0.0397342,0.0237128,0.0465136,49.234
dataset_1,21384,0,0.00519064,0.0393831,0.0243213,0.0465778,50.1032
dataset_1,21385,0,0.00518672,0.0391521,0.0244863,0.046469,50.2061
dataset_1,21386,0,0.00530915,0.0392506,0.0247806,0.0467212,50.465
dataset_1,21387,0,0.00488622,0.0390048,0.0247284,0.0464408,50.2958
dataset_1,21388,0,0.00489558,0.0393764,0.0246843,0.0467309,50.3733
dataset_1,21389,0,0.00455667,0.0392325,0.0244896,0.0464725,50.1429
dataset_1,21390,0,0.0046014,0.0388381,0.024467,0.0461325,50.0075
dataset_1,21391,0,0.00474903,0.0385067,0.0242433,0.0457499,49.6765
dataset_1,21392,0,0.00452802,0.0387436,0.0247707,0.0462078,50.1724
dataset_1,21393,0,0.00455254,0.0390359,0.024784,0.0464626,50.2863
dataset_1,21394,0,0.00477158,0.0392307,0.0236996,0.0460813,49.1218
dataset_1,21395,0,0.00452721,0.0394417,0.024619,0.0467145,50.278
dataset_1,21396,0,0.00456716,0.0394775,0.0238345,0.0463402,49.3641
dataset_1,21397,0,0.00433188,0.0398386,0.0244505,0.0469437,50.1456
dataset_1,21398,0,0.00423593,0.0389839,0.0247419,0.0463665,50.1997
dataset_1,21399,0,0.00420086,0.0386242,0.024739,0.0460597,50.0758
dataset_1,21400,0,0.00415042,0.0398908,0.0244794,0.0469866,50.1305
dataset_1,21401,0,0.00412953,0.0397457,0.0245579,0.0469027,50.1886
dataset_1,21402,0,0.00425829,0.0384702,0.0243608,0.0457333,49.7502
dataset_1,21403,0,0.00433986,0.0387639,0.0239979,0.0457971,49.4132
dataset_1,21404,0,0.00421434,0.0391163,0.0237413,0.045951,49.0953
dataset_1,21405,0,0.0043861,0.0394456,0.0234112,0.046079,48.6154
dataset_1,21406,0,0.00412985,0.0398421,0.0243269,0.0468641,49.9889
dataset_1,21407,0,0.00396542,0.0395646,0.0244789,0.0466937,50.0772
dataset_1,21408,0,0.00393988,0.0388832,0.024775,0.0462734,50.1362
dataset_1,21409,0,0.00395676,0.0383106,0.0247289,0.0457698,49.962
dataset_1,21410,0,0.0039208,0.0398497,0.0242659,0.046821,49.8795
dataset_1,21411,0,0.00398842,0.0398704,0.0241096,0.0467635,49.7083
dataset_1,21412,0,0.00379268,0.0397169,0.0244832,0.0468107,50.0482
dataset_1,21413,0,0.00379212,0.0395422,0.0244877,0.0466649,50.0413
dataset_1,21414,0,0.0039281,0.0385958,0.024478,0.045872,49.8749
dataset_1,21415,0,0.00385845,0.0382445,0.0243931,0.0455253,49.6954
dataset_1,21416,0,0.00400616,0.0383844,0.0240512,0.0454739,49.3492
dataset_1,21417,0,0.00378843,0.0394532,0.0242891,0.0464852,49.8408
dataset_1,21418,0,0.00387366,0.0397469,0.0246296,0.0469195,50.1724
dataset_1,21419,0,0.00385368,0.0396802,0.0243287,0.0467039,49.9202
dataset_1,21420,0,0.00378328,0.0396236,0.0241122,0.0465375,49.6537
dataset_1,21421,0,0.0037997,0.0398134,0.0240244,0.0466553,49.5582
dataset_1,21422,0,0.00799923,0.0396557,0.0242288,0.0471551,50.3372
dataset_1,21423,0,0.00841352,0.0396244,0.0242888,0.0472316,50.4203
dataset_1,21424,0,0.00912906,0.0396342,0.0241276,0.0472901,50.1865
dataset_1,21425,0,0.0120851,0.0386882,0.023502,0.0468526,48.1585
dataset_1,21426,0,0.0109366,0.0375038,0.0228145,0.0452399,46.1795
dataset_1,21427,0,0.0104835,0.0374356,0.0218693,0.0446048,44.3422
dataset_1,21428,0,0.0105263,0.0391506,0.0218558,0.046057,44.7949
dataset_1,21429,0,0.00895265,0.0370735,0.0233763,0.0447331,47.2913
dataset_1,21430,0,0.00914533,0.0372368,0.0217097,0.0440627,44.1872
dataset_1,21431,0,0.00972162,0.0389763,0.0218526,0.0457296,44.8848
dataset_1,21432,0,0.00838501,0.0388862,0.0242138,0.0465699,49.965
dataset_1,21433,0,0.00790438,0.0373622,0.0216525,0.0439004,44.314
dataset_1,21434,0,0.00849402,0.03974,0.0237538,0.0470708,49.5791
dataset_1,21435,0,0.00796482,0.0387188,0.024277,0.0463892,49.9184
dataset_1,21436,0,0.00797083,0.0383238,0.0240841,0.0459597,49.3847
dataset_1,21437,0,0.00727897,0.0389269,0.0242621,0.0464428,50.0201
dataset_1,21438,0,0.00716211,0.0381194,0.0241608,0.0456961,49.3845
dataset_1,21439,0,0.00735321,0.0376009,0.0237587,0.0450818,48.4821
dataset_1,21440,0,0.0073968,0.0381818,0.0233801,0.0453783,48.1618
dataset_1,21441,0,0.00732904,0.0389025,0.0232657,0.0459174,48.2998
dataset_1,21442,0,0.00647835,0.0382459,0.0241529,0.0456955,49.4706
dataset_1,21443,0,0.00678238,0.0378744,0.0242595,0.0454862,49.3778
dataset_1,21444,0,0.00630999,0.0382225,0.0235491,0.0453358,48.5631
dataset_1,21445,0,0.00670436,0.0389946,0.0229253,0.0457285,47.6212
dataset_1,21446,0,0.00580865,0.0397127,0.0243284,0.046933,50.2694
dataset_1,21447,0,0.00603714,0.0378223,0.0232139,0.0447868,47.8023
dataset_1,21448,0,0.0059746,0.0370894,0.02365,0.0443919,48.2336
dataset_1,21449,0,0.00608788,0.0384076,0.0227302,0.045043,47.0536
dataset_1,21450,0,0.00598853,0.0391374,0.0226678,0.0456227,47.1134
dataset_1,21451,0,0.00565731,0.0391375,0.0216367,0.0450766,44.7111
dataset_1,21452,0,0.00546831,0.0397087,0.0244419,0.0469477,50.3381
dataset_1,21453,0,0.00543399,0.0395224,0.0242847,0.0467043,50.1285
dataset_1,21454,0,0.00552877,0.0393635,0.0246956,0.0467966,50.4784
dataset_1,21455,0,0.00558768,0.0397059,0.0240024,0.0467322,49.8054
dataset_1,21456,0,0.00552159,0.0395936,0.023774,0.0465118,49.4162
dataset_1,21457,0,0.00511242,0.0396136,0.0239819,0.0465886,49.6945
dataset_1,21458,0,0.00506104,0.0394346,0.024064,0.0464734,49.7696
dataset_1,21459,0,0.00513944,0.0396738,0.0236438,0.0464699,49.1517
dataset_1,21460,0,0.00544057,0.0380829,0.0223554,0.0444935,46.2316
dataset_1,21461,0,0.00562811,0.0381672,0.0214995,0.044166,44.3638
dataset_1,21462,0,0.0050576,0.0391439,0.0241075,0.0462493,49.754
dataset_1,21463,0,0.00465472,0.0398817,0.0244374,0.0470043,50.1995
dataset_1,21464,0,0.00460538,0.0398571,0.0246075,0.0470672,50.3153
dataset_1,21465,0,0.00449704,0.0398518,0.0244288,0.0469591,50.1603
dataset_1,21466,0,0.00432404,0.0394904,0.0244728,0.0466595,50.1339
dataset_1,21467,0,0.00525182,0.0389732,0.0247596,0.0464707,50.3472
dataset_1,21468,0,0.00485251,0.0386127,0.0246978,0.046092,50.1288
dataset_1,21469,0,0.00455414,0.0384625,0.0246707,0.0459211,50.0277
dataset_1,21470,0,0.00445728,0.0398321,0.0245958,0.0470257,50.2794
dataset_1,21471,0,0.00443414,0.0398413,0.0242661,0.0468597,49.9837
dataset_1,21472,0,0.0043363,0.0395155,0.0246766,0.0467891,50.2854
dataset_1,21473,0,0.00430773,0.0396803,0.0246059,0.0468885,50.2518
dataset_1,21474,0,0.00435506,0.0396185,0.0241981,0.0466277,49.8693
dataset_1,21475,0,0.00429891,0.0398405,0.0246391,0.0470408,50.2694
dataset_1,21476,0,0.00428997,0.0398455,0.0242707,0.0468523,49.9601
dataset_1,21477,0,0.00432335,0.039853,0.0241043,0.0467757,49.7653
dataset_1,21478,0,0.0047285,0.0383828,0.0226513,0.0448183,46.9426
dataset_1,21479,0,0.00490132,0.0376406,0.0224123,0.0440811,46.3381
dataset_1,21480,0,0.00480295,0.0382708,0.0218649,0.0443373,45.2518
dataset_1,21481,0,0.00492819,0.0381991,0.0209637,0.0438513,43.2405
dataset_1,21482,0,0.00411829,0.039505,0.0243956,0.0466128,50.0227
dataset_1,21483,0,0.00417466,0.0396487,0.024295,0.0466872,49.9482
dataset_1,21484,0,0.00416676,0.0398061,0.024151,0.0467457,49.7919
dataset_1,21485,0,0.00612848,0.0396675,0.0244277,0.046987,50.4139
dataset_1,21486,0,0.00648089,0.0398405,0.0243077,0.0471182,50.3479
dataset_1,21487,0,0.00620012,0.0394125,0.0243501,0.0467409,50.279
dataset_1,21488,0,0.00623408,0.0390579,0.0243543,0.046449,50.1474
dataset_1,21489,0,0.00621983,0.037422,0.0243354,0.04507,49.2447
dataset_1,21490,0,0.00558935,0.0371628,0.0244416,0.0448298,49.2856
dataset_1,21491,0,0.00624178,0.0397764,0.0240647,0.0469066,49.9888
dataset_1,21492,0,0.00579039,0.0394951,0.0244259,0.0467976,50.3277
dataset_1,21493,0,0.00589894,0.0392091,0.0244165,0.0465652,50.2532
dataset_1,21494,0,0.00574853,0.0393488,0.0246246,0.0467733,50.4582
dataset_1,21495,0,0.00587072,0.0395508,0.0240119,0.0466402,49.8233
dataset_1,21496,0,0.0058434,0.0397864,0.0241065,0.0468852,50.0045
dataset_1,21497,0,0.00585649,0.0397526,0.0237718,0.0466869,49.4697
dataset_1,21498,0,0.00549292,0.0392951,0.0244029,0.0465809,50.2185
dataset_1,21499,0,0.00550663,0.038509,0.0243319,0.0458836,49.815
dataset_1,21500,0,0.00545631,0.0363872,0.0242398,0.044061,48.8493
dataset_1,21501,0,0.0053004,0.0369664,0.0235261,0.0441371,48.1368
dataset_1,21502,0,0.00553476,0.0390915,0.024691,0.0465663,50.3944
dataset_1,21503,0,0.00537303,0.0391306,0.0241209,0.0462806,49.8014
dataset_1,21504,0,0.00547965,0.0391221,0.023792,0.0461154,49.3087
dataset_1,21505,0,0.00552777,0.0394184,0.0240567,0.0465091,49.8165
dataset_1,21506,0,0.00528749,0.0398226,0.0244828,0.0470447,50.3533
dataset_1,21507,0,0.00512601,0.0398497,0.024459,0.0470374,50.3046
dataset_1,21508,0,0.0051507,0.0396765,0.0243892,0.0468571,50.2281
dataset_1,21509,0,0.004998,0.0388605,0.0244151,0.0461651,50.0115
dataset_1,21510,0,0.00512514,0.0385282,0.0243832,0.0458828,49.8481
dataset_1,21511,0,0.00518791,0.0386643,0.0247079,0.0461771,50.1801
dataset_1,21512,0,0.00517984,0.0387356,0.0240321,0.0458783,49.5131
dataset_1,21513,0,0.00512851,0.0390515,0.0237137,0.0459746,49.1279
dataset_1,21514,0,0.00520397,0.0393606,0.023808,0.0462943,49.3811
dataset_1,21515,0,0.0050529,0.0394555,0.0233269,0.046113,48.5215
dataset_1,21516,0,0.00511065,0.0398318,0.0242853,0.0469305,50.1262
dataset_1,21517,0,0.00497643,0.0398414,0.0244183,0.0469931,50.2411
dataset_1,21518,0,0.004821,0.0398629,0.0244329,0.0470027,50.2263
dataset_1,21519,0,0.00475414,0.0398195,0.0245986,0.0470456,50.341
dataset_1,21520,0,0.00501137,0.0396956,0.0244895,0.0469105,50.3001
dataset_1,21521,0,0.00503124,0.0394868,0.0244804,0.0467313,50.268
dataset_1,21522,0,0.00491388,0.0396135,0.0246286,0.0469035,50.3799
dataset_1,21523,0,0.00495113,0.0398338,0.0245998,0.0470786,50.38
dataset_1,21524,0,0.00492523,0.039856,0.0242665,0.0469215,50.0754
dataset_1,21525,0,0.00482332,0.0398088,0.0240521,0.0467601,49.7799
dataset_1,21526,0,0.00463654,0.0397154,0.0244579,0.0468721,50.2068
dataset_1,21527,0,0.0047772,0.0394662,0.0244879,0.0466911,50.2257
dataset_1,21528,0,0.00483933,0.0397365,0.0247608,0.0470692,50.4409
dataset_1,21529,0,0.00475175,0.0395917,0.024063,0.0465737,49.7548
dataset_1,21530,0,0.00490974,0.0383728,0.0236855,0.0453606,48.849
dataset_1,21531,0,0.00482839,0.0364324,0.0238312,0.0438014,48.5408
dataset_1,21532,0,0.00475782,0.0375733,0.0230839,0.0443537,47.6337
dataset_1,21533,0,0.00485794,0.0388155,0.0237795,0.0457789,49.1396
dataset_1,21534,0,0.00472435,0.0394461,0.0228846,0.0458478,47.5966
dataset_1,21535,0,0.00475634,0.0398115,0.0242687,0.0468673,50.0461
dataset_1,21536,0,0.00459207,0.0398345,0.0242908,0.0468819,50.0407
dataset_1,21537,0,0.00544697,0.0398716,0.0245083,0.0471176,50.4008
dataset_1,21538,0,0.00531329,0.0395686,0.0244583,0.04682,50.3052
dataset_1,21539,0,0.00531069,0.0397144,0.0242875,0.0468542,50.1496
dataset_1,21540,0,0.00525663,0.0394251,0.0246039,0.0467688,50.3901
dataset_1,21541,0,0.00513855,0.0396566,0.0245949,0.0469463,50.4022
dataset_1,21542,0,0.00512086,0.039609,0.0242086,0.0467028,50.0092
dataset_1,21543,0,0.0051601,0.0398474,0.0246308,0.0471287,50.4351
dataset_1,21544,0,0.0050611,0.039799,0.0240874,0.0467951,49.8652
dataset_1,21545,0,0.00505086,0.0397068,0.0247706,0.0470715,50.4824
dataset_1,21546,0,0.0099274,0.039635,0.0242027,0.0474896,50.2573
dataset_1,21547,0,0.00898706,0.0389193,0.0240937,0.0466475,49.7746
dataset_1,21548,0,0.00911636,0.0389219,0.023448,0.0463447,48.6012
dataset_1,21549,0,0.00917968,0.0396504,0.0235413,0.0470172,49.1055
dataset_1,21550,0,0.00866154,0.038383,0.0240918,0.0461378,49.392
dataset_1,21551,0,0.00870381,0.0388651,0.0236497,0.0463202,48.9869
dataset_1,21552,0,0.00796274,0.037792,0.023934,0.0454365,48.8
dataset_1,21553,0,0.00796564,0.0383418,0.0236082,0.0457263,48.6382
dataset_1,21554,0,0.00787003,0.0389601,0.0235196,0.0461844,48.8296
dataset_1,21555,0,0.00804372,0.0391981,0.022459,0.0458868,46.5831
dataset_1,21556,0,0.00705119,0.0396615,0.0243977,0.0470957,50.4816
dataset_1,21557,0,0.00767962,0.0382201,0.0227323,0.0451277,46.8826
dataset_1,21558,0,0.00730697,0.0389464,0.0225379,0.045587,46.7374
dataset_1,21559,0,0.00680213,0.0397573,0.0243828,0.0471321,50.4543
dataset_1,21560,0,0.00664196,0.0394177,0.0244206,0.0468426,50.4043
dataset_1,21561,0,0.00682099,0.03918,0.0244724,0.0466958,50.3782
dataset_1,21562,0,0.00720119,0.0372877,0.0244103,0.0451453,49.1
