Points_0,Points_1,Points_2,Temperature
0.0268952,0.0268369,0.022848,44.4744
0.0269986,0.0266827,0.0220772,43.653
0.0275386,0.0265244,0.0230319,45.211
0.0276501,0.0265394,0.0222557,44.3184
0.0273102,0.0269479,0.0213079,42.7747
0.0283559,0.0268647,0.0209482,42.718
0.0287602,0.0266754,0.0237008,46.9963
0.0291757,0.0267283,0.0238138,47.4288
0.0291502,0.0266906,0.0233266,46.7852
0.0293182,0.0267793,0.0208071,42.8038
0.0296598,0.0265816,0.0238124,47.6908
0.0295955,0.02659,0.0234662,47.2086
0.0294539,0.0263,0.0229972,46.5136
0.0292209,0.0271162,0.0233479,46.7864
0.0295943,0.026964,0.0231149,46.6397
0.0297474,0.02658,0.0244668,48.351
0.0295509,0.026518,0.0245989,48.3759
0.0293346,0.0265233,0.0244603,48.1849
0.0288889,0.0266601,0.0243912,47.7764
0.0286002,0.0266145,0.0245891,47.6522
0.0281657,0.0266822,0.0245141,47.1589
0.0258043,0.0269239,0.0241083,44.6808
0.0280761,0.0270992,0.0246006,47.0603
0.0281028,0.0265248,0.0240712,46.7925
0.0285499,0.0261842,0.0246772,47.6964
0.028902,0.0262855,0.0247586,48.0473
0.0290591,0.0259745,0.0247,48.207
0.0289715,0.0256799,0.0247396,48.1897
0.0291847,0.0253262,0.0247594,48.4137
0.0294859,0.0257396,0.0246037,48.4699
0.0294141,0.0253064,0.0247946,48.5719
0.0294205,0.0249105,0.0247696,48.6241
0.0298257,0.0264083,0.0244158,48.3609
0.0297711,0.0263976,0.0246283,48.4775
0.0298622,0.0263662,0.0242631,48.2532
0.0298009,0.0261763,0.0240904,48.1097
0.0298543,0.026584,0.0243119,48.2594
0.0298013,0.0265322,0.0240781,48.0378
0.0298677,0.0262559,0.0244567,48.4202
0.029683,0.0262532,0.0244577,48.3808
0.0298265,0.0260778,0.0244532,48.442
0.0298326,0.0261828,0.0246378,48.5223
0.0296823,0.0264031,0.0242493,48.1921
0.0296664,0.0263432,0.0240214,47.9677
0.0298903,0.0262145,0.0242983,48.3106
0.0296009,0.0260744,0.0244248,48.3558
0.0293845,0.0260032,0.0245321,48.3399
0.0286145,0.0259978,0.0243548,47.5971
0.0278017,0.025967,0.024382,46.7995
0.0266974,0.0256272,0.0241626,45.5729
0.0259079,0.0258899,0.0241221,44.8207
0.0249175,0.0254322,0.0241863,44.0826
0.0221797,0.0248601,0.0232289,42.2213
0.0226276,0.0249487,0.0213121,40.9891
0.0238271,0.0226043,0.0237545,43.4734
0.0228801,0.0234578,0.02179,41.5818
0.0251453,0.0219616,0.0232218,44.0565
0.0247001,0.0225298,0.0217839,42.3995
0.022235,0.0268548,0.0218261,41.2546
0.0239608,0.0256561,0.0220986,42.1137
0.0261121,0.0249976,0.0240959,45.0351
0.0262969,0.0220095,0.0234334,45.0463
0.0263119,0.021018,0.0233504,45.1098
0.0262806,0.0207539,0.0216089,43.1834
0.0262719,0.0222215,0.0220715,43.5837
0.0264695,0.0256626,0.0234435,44.8088
0.0268395,0.0244042,0.0243869,45.9398
0.0269494,0.0235584,0.0241628,46.0168
0.0272863,0.0204436,0.0231523,45.7523
0.0276094,0.0207556,0.0216643,43.9207
0.0268874,0.0248492,0.0234476,45.2511
0.0266966,0.0252142,0.0225321,44.1044
0.0276324,0.0240808,0.0244231,46.8333
0.0276308,0.0235457,0.0244548,46.9187
0.0278548,0.0238323,0.0236202,46.4297
0.0278412,0.0247828,0.0235188,46.2051
0.0276358,0.0248451,0.0228647,45.2418
0.0275982,0.0244056,0.0222186,44.4027
0.0277536,0.0253422,0.0223313,44.5909
0.0281999,0.0257466,0.0243705,47.2122
0.0281703,0.0258887,0.024677,47.3306
0.0284872,0.0256204,0.024275,47.4543
0.028332,0.025816,0.0239526,46.9928
0.0284079,0.0242649,0.0236214,46.8829
0.0284996,0.0234314,0.0234161,46.8026
0.0284195,0.0226682,0.0236195,47.0631
0.0292219,0.019335,0.0218967,45.0935
0.0283538,0.0241973,0.0230313,46.1067
0.0285308,0.0248869,0.0229795,46.0961
0.028104,0.025135,0.0213318,43.3506
0.0288569,0.0256477,0.024393,47.8921
0.0289214,0.0253752,0.0243258,47.9321
0.0290427,0.0250755,0.0243894,48.1303
0.0282461,0.0237839,0.0242638,47.4151
0.0282735,0.0233049,0.0239913,47.2637
0.0282735,0.0222904,0.024134,47.5034
0.0288689,0.0253363,0.0246642,48.1171
0.0288071,0.0255711,0.0240255,47.5366
0.0292138,0.0253464,0.0244559,48.2672
0.0292611,0.0253286,0.0241584,48.0563
0.0296227,0.0252002,0.0240448,48.1491
0.029226,0.025415,0.0237821,47.6075
0.0292266,0.0259009,0.0238258,47.5931
0.0292134,0.0263419,0.023796,47.4883
0.0292216,0.0259535,0.023403,47.0284
0.0291858,0.0258416,0.0230129,46.4558
0.0288609,0.0234085,0.0229788,46.4669
0.028999,0.023715,0.0224248,45.6667
0.0290583,0.0245261,0.0210299,43.2909
0.0290115,0.0256873,0.0208288,42.866
0.0295345,0.0249514,0.0244974,48.5434
0.029607,0.0257499,0.0236634,47.6074
0.029843,0.0258474,0.0243718,48.4257
0.0297952,0.0259588,0.0246445,48.5558
0.0296946,0.0259827,0.0242608,48.2745
0.0298707,0.0260712,0.0242842,48.3182
0.0296434,0.0256653,0.0243754,48.4003
0.0286084,0.0257169,0.0246512,47.8053
0.0295764,0.0247895,0.024636,48.6565
0.0298598,0.0256005,0.0243548,48.4495
0.0298005,0.0254876,0.0245478,48.5879
0.029514,0.0247379,0.0244004,48.4917
0.0292722,0.0245637,0.0243823,48.3626
0.0290785,0.0229331,0.0241988,48.2302
0.0288142,0.0224829,0.0241207,47.9845
0.0290846,0.0229426,0.0235098,47.4158
0.0296389,0.0243119,0.0242434,48.4656
0.0294974,0.0248399,0.0240695,48.1667
0.0292159,0.025021,0.0239769,47.8754
0.0292,0.0250756,0.0234688,47.2159
0.0294895,0.0250553,0.023731,47.731
0.0296845,0.0254653,0.0238784,47.9486
0.0295991,0.0251778,0.023383,47.2873
0.029795,0.0257189,0.0246377,48.5938
0.0297225,0.0258364,0.0240611,48.1116
0.02957,0.0256616,0.0230606,46.7321
0.0295758,0.0255393,0.0245677,48.5171
0.0298043,0.0252652,0.0244494,48.5563
0.0296885,0.0253986,0.0242687,48.3659
0.0298485,0.0252419,0.0242666,48.4246
0.0298629,0.0253968,0.0243303,48.4583
0.02984,0.0253674,0.024108,48.2499
0.0293734,0.0255834,0.0244328,48.3245
0.0295118,0.0255287,0.024189,48.1972
0.02981,0.025602,0.0241511,48.2594
0.0294045,0.0254626,0.0246412,48.4849
0.0291155,0.0255327,0.0245429,48.2261
0.0285374,0.0251722,0.0247226,47.8241
0.0282829,0.0254852,0.0246557,47.4947
0.0278209,0.0253964,0.0245284,46.9434
0.0282376,0.025049,0.0246011,47.4645
0.0285534,0.0253272,0.0243582,47.6232
0.0289349,0.024979,0.0246998,48.2349
0.0289012,0.0246398,0.0245439,48.1801
0.0291805,0.0246793,0.0247363,48.4869
0.0292979,0.024399,0.0247393,48.6145
0.0286789,0.0250077,0.0244186,47.8287
0.0287561,0.0251319,0.0240375,47.5604
0.0283861,0.0253517,0.0238664,47.0128
0.028818,0.0251674,0.0236065,47.1185
0.0293946,0.0252834,0.024569,48.4643
0.0295714,0.0243627,0.024637,48.7096
0.0294021,0.0239878,0.024819,48.7409
0.029404,0.0254674,0.0248442,48.5535
0.0295834,0.0252692,0.0246388,48.5966
0.0296427,0.0252159,0.0248272,48.6857
0.0296195,0.0254015,0.0247815,48.6451
0.0298331,0.0253121,0.0246418,48.6535
0.0298173,0.0251309,0.0246306,48.674
0.0297912,0.0249512,0.0246426,48.7009
0.0298401,0.0250341,0.0244455,48.5913
0.0295912,0.0251389,0.0245121,48.5503
0.0293567,0.0251456,0.0244157,48.3586
0.0290264,0.0243221,0.0244746,48.2675
0.0285819,0.0243396,0.024388,47.7931
0.0292881,0.0241136,0.0243935,48.4326
0.0292508,0.0245628,0.0240381,48.0178
0.0291221,0.0243942,0.0237361,47.5993
0.0288637,0.0247541,0.0239856,47.6529
0.0292554,0.0247142,0.0237289,47.6392
0.0296152,0.0241292,0.024391,48.6049
0.0295794,0.0239185,0.0242946,48.5367
0.029577,0.0241063,0.024097,48.3196
0.029467,0.024383,0.0239397,48.0534
0.0295816,0.0243249,0.0236576,47.765
0.0296578,0.0246805,0.023772,47.9017
0.0293666,0.0246447,0.023402,47.2747
0.0295025,0.02513,0.024242,48.2992
0.0293342,0.0249066,0.0229191,46.5127
0.0297878,0.024813,0.0244653,48.6249
0.0298906,0.0250808,0.0242708,48.4535
0.0298452,0.0251143,0.0241136,48.2911
0.0298703,0.0246314,0.0244266,48.6334
0.0298504,0.0245832,0.0242628,48.5081
0.0297821,0.0247668,0.0246904,48.7385
0.0297681,0.0247481,0.0242615,48.4699
0.0298596,0.0244708,0.024426,48.6526
0.0296546,0.0245202,0.0244054,48.585
0.0294646,0.0243369,0.0244592,48.5565
0.0280823,0.0245416,0.0245864,47.3544
0.0257977,0.0242086,0.0242645,44.9036
0.0275128,0.0229511,0.0243045,46.7625
0.0273172,0.0243193,0.0238275,46.0363
0.0268308,0.0241114,0.0227016,44.4826
0.0277187,0.0223467,0.0242871,47.0481
0.0278467,0.0224513,0.0236887,46.627
0.0277713,0.023128,0.0237091,46.5039
0.0280051,0.0236002,0.0226266,45.3345
0.0283471,0.0216347,0.0241714,47.6636
0.0283691,0.0220594,0.0236614,47.1157
0.0285021,0.022873,0.0230107,46.3013
0.0281051,0.0243368,0.0240323,47.0186
0.0282654,0.0241003,0.0214229,43.6593
0.0284786,0.0246905,0.0242339,47.5311
0.0286235,0.0239923,0.0242954,47.798
0.0285272,0.024072,0.0240265,47.457
0.0284375,0.0243075,0.0247324,47.8269
0.0285457,0.0244246,0.0239533,47.359
0.0289352,0.0240403,0.0244053,48.1792
0.0289708,0.023396,0.0243459,48.2245
0.0289866,0.0213754,0.024166,48.2646
0.0291972,0.0209682,0.0243165,48.5862
0.0291912,0.0208212,0.0237145,47.9226
0.0289611,0.0216053,0.0233882,47.2717
0.0290101,0.0222104,0.0228528,46.4708
0.0292909,0.0222935,0.0221304,45.4239
0.0290316,0.0227987,0.0227941,46.3363
0.0290704,0.0228827,0.0217846,44.7085
0.0288731,0.0238747,0.0240916,47.8583
0.0291549,0.023691,0.021542,44.2721
0.0291041,0.0235199,0.0207319,42.8513
0.0285329,0.0239851,0.0246513,47.9431
0.0287857,0.0241558,0.0238145,47.4513
0.028832,0.0242574,0.0247182,48.2351
0.0288862,0.0243685,0.0241335,47.8619
0.0287575,0.0244697,0.0236979,47.257
0.0292588,0.0243315,0.0218632,44.8062
0.0293233,0.0234591,0.0244486,48.5758
0.0292244,0.0235203,0.0240078,48.0893
0.029206,0.0237916,0.024559,48.523
0.0292338,0.024042,0.0239855,48.0213
0.0291791,0.0241045,0.0247199,48.5547
0.0294214,0.0241173,0.0234044,47.3683
0.0294334,0.0237923,0.0248033,48.781
0.0295802,0.0233112,0.0245574,48.796
0.0296536,0.0243008,0.0244845,48.6613
0.0292363,0.0230976,0.0244048,48.528
0.0296493,0.0227792,0.0242665,48.6558
0.029483,0.0230391,0.0240873,48.3729
0.0295235,0.0233526,0.0240786,48.3581
0.0297062,0.0235199,0.0238294,48.1245
0.0296973,0.0239119,0.0237999,48.0385
0.0296455,0.0237061,0.0233634,47.4318
0.0294092,0.0240561,0.0229754,46.703
0.0296305,0.0245152,0.023105,46.9529
0.0295099,0.0242587,0.0225269,46.0008
0.0298296,0.0243045,0.0244166,48.6654
0.0298603,0.0241321,0.0244117,48.6832
0.0298023,0.0244208,0.0246404,48.7716
0.0298154,0.0244226,0.0241932,48.4577
0.029844,0.0246128,0.0245824,48.7241
0.029646,0.0246076,0.0245878,48.6803
0.0294537,0.0245702,0.0246127,48.6182
0.028517,0.0247178,0.0246731,47.8432
0.0296412,0.0246301,0.0247855,48.7558
0.0295883,0.0245574,0.0241432,48.3181
0.0298031,0.0246772,0.0240295,48.2492
0.029496,0.0241532,0.024616,48.693
0.029791,0.023961,0.0244605,48.7258
0.0297648,0.0240221,0.0242929,48.5814
0.0297845,0.0241592,0.0246069,48.787
0.0298348,0.0241785,0.0242261,48.5223
0.0294124,0.0243315,0.0242171,48.3273
0.0297549,0.0242848,0.0239508,48.1956
0.0289965,0.0234249,0.0246629,48.4644
0.0284911,0.0235943,0.0246802,47.9521
0.0288481,0.0231125,0.0247427,48.392
0.0291679,0.0230312,0.0247887,48.6849
0.0293582,0.0232354,0.0247515,48.7869
0.0294394,0.0227054,0.0246445,48.8326
0.0295428,0.0224861,0.0246557,48.9105
0.0298064,0.0236594,0.0244467,48.7537
0.0296532,0.023763,0.024428,48.6831
0.029414,0.0237296,0.0243333,48.506
0.0287253,0.0236966,0.0243916,48.0076
0.028518,0.0233911,0.0243734,47.8203
0.0287338,0.0230391,0.0243655,48.0713
0.0285748,0.0237021,0.0240893,47.6009
0.0284204,0.0238095,0.0237188,47.063
0.028823,0.0233472,0.0240279,47.8118
0.0289112,0.0238061,0.0247082,48.3604
0.0288751,0.0237482,0.0237635,47.5176
0.0292704,0.0225874,0.0243993,48.5898
0.029199,0.0231091,0.0239872,48.0835
0.0293143,0.0228899,0.0237647,47.9148
0.0293236,0.0237509,0.0236481,47.6811
0.0290873,0.0237765,0.0232114,46.926
0.0294966,0.0224554,0.0241894,48.5426
0.0295591,0.0227684,0.0240011,48.3376
0.0295515,0.0231557,0.0238117,48.0724
0.029435,0.0232632,0.0233621,47.3907
0.0298474,0.0238263,0.0243383,48.6647
0.0298773,0.0235338,0.0244178,48.7566
0.0298034,0.0237442,0.0246338,48.8504
0.0296927,0.0237213,0.0242463,48.552
0.0298214,0.0237407,0.0240899,48.4297
0.0295471,0.0236612,0.0228758,46.6397
0.0298809,0.0234673,0.0242876,48.6612
0.0298663,0.0236256,0.0242527,48.6125
0.0298533,0.02335,0.0244643,48.8092
0.0296714,0.0235024,0.0243432,48.6598
0.0284681,0.0231868,0.0246759,47.9742
0.0288715,0.0228063,0.0247114,48.4359
0.0291959,0.0227509,0.0246998,48.7083
0.0293049,0.0224283,0.0247556,48.84
0.029451,0.0222053,0.0247766,48.9407
0.0298174,0.0231613,0.024412,48.7851
0.0298006,0.023204,0.024634,48.9057
0.0298062,0.0234651,0.0246283,48.8798
0.0296649,0.0232402,0.0242457,48.5991
0.0298769,0.0231603,0.0242191,48.6303
0.0298644,0.023318,0.0242589,48.6498
0.0289209,0.022716,0.0243777,48.2827
0.0285617,0.0225267,0.0245269,48.0755
0.0271597,0.0222271,0.0244838,46.564
0.0267288,0.0226959,0.0242402,45.9498
0.0258558,0.0224096,0.0241324,45.112
0.0218604,0.0220574,0.0222224,41.7934
0.0237768,0.0211356,0.0240195,43.8945
0.0234346,0.0222739,0.0220263,42.1111
0.0248485,0.0207752,0.0234232,44.2241
0.0250754,0.0200242,0.0221379,43.2853
0.0262848,0.0193095,0.0234378,45.4977
0.0267227,0.0216905,0.0241269,46.0322
0.0274411,0.0216559,0.0243016,46.8498
0.0273775,0.0209641,0.0243391,46.9119
0.0273178,0.0194552,0.0218253,44.091
0.0276653,0.0216887,0.0235831,46.4316
0.0271394,0.022244,0.0237262,46.0072
0.026889,0.0223067,0.0229024,44.9346
0.0273475,0.0203018,0.0243931,47.0011
0.0279495,0.0215995,0.0228747,45.8057
0.0283818,0.0210001,0.0238858,47.4822
0.0283501,0.0202017,0.0240899,47.7372
0.028512,0.0198251,0.0240197,47.8324
0.0284412,0.0180339,0.0223228,45.5188
0.0283647,0.0202989,0.0235201,47.0982
0.0286232,0.0210368,0.0227526,46.1627
0.0284792,0.0214555,0.0234853,47.0616
0.0285984,0.0217186,0.0229209,46.3398
0.0282251,0.0216021,0.0221887,44.9936
0.0282817,0.0222179,0.0231508,46.3873
0.0283975,0.0223625,0.0224077,45.3918
0.0281105,0.0224197,0.0215336,43.8514
0.0292428,0.0221755,0.0243807,48.5872
0.0292458,0.02178,0.0241295,48.3964
0.0290104,0.0205136,0.0243041,48.472
0.0289902,0.0197285,0.0242323,48.4215
0.0291104,0.0192776,0.0240986,48.3974
0.0291653,0.0202646,0.0236764,47.8835
0.0288258,0.0200256,0.02308,46.838
0.0291271,0.0216851,0.022876,46.6048
0.0289681,0.0216756,0.0222121,45.4581
0.0293412,0.0218837,0.0213759,44.1551
0.0291904,0.0226685,0.0240349,48.1743
0.0289967,0.0225682,0.0237112,47.6634
0.029524,0.0221354,0.0243478,48.7203
0.0295725,0.0218847,0.0242667,48.6902
0.0294962,0.0220988,0.0240989,48.4778
0.0295785,0.022484,0.0237832,48.1166
0.0289278,0.0228613,0.0239969,47.9116
0.0296438,0.0228988,0.0235039,47.7063
0.0284696,0.0230548,0.0224526,45.4485
0.0278033,0.022809,0.022281,44.7575
0.0270935,0.0229856,0.0225815,44.6237
0.0282393,0.0231302,0.0209891,42.9974
0.0288252,0.0222759,0.0208051,42.9739
0.029829,0.022951,0.024455,48.8381
0.0294373,0.0228326,0.0244473,48.6992
0.0281924,0.0228507,0.0242518,47.4567
0.0260865,0.0232178,0.0243114,45.3124
0.0223162,0.023405,0.0236217,42.5369
0.0196453,0.0229012,0.0228085,41.4106
0.0263691,0.0229586,0.0233136,44.8682
0.027219,0.0228625,0.0234796,45.7816
0.027876,0.0229265,0.02303,45.8298
0.0284762,0.0228293,0.0246936,48.0281
0.0285977,0.0228192,0.0240457,47.6748
0.0296338,0.0227798,0.0245635,48.8691
0.0298559,0.0227479,0.0244764,48.8751
0.0298067,0.0228361,0.0246565,48.9504
0.0298669,0.0226754,0.0242914,48.7399
0.029866,0.0228489,0.0242503,48.688
0.0298387,0.0230169,0.0242481,48.6651
0.0297912,0.0225421,0.0243918,48.8225
0.0295909,0.0225748,0.0244581,48.8037
0.0281371,0.0225004,0.0245596,47.6361
0.028568,0.0221525,0.0243308,47.9703
0.0285963,0.0218424,0.0244911,48.1415
0.0285787,0.0221168,0.0246693,48.2012
0.028929,0.0222919,0.0244281,48.3728
0.0288915,0.0219191,0.0243971,48.3522
0.0288326,0.0218517,0.0247547,48.5049
0.0288617,0.0221468,0.0247753,48.5147
0.0288001,0.0221349,0.0239599,47.8392
0.0289025,0.0224648,0.0246928,48.4884
0.029371,0.02148,0.0244003,48.7415
0.0291399,0.0212243,0.024407,48.6124
0.0291649,0.0214818,0.02473,48.8069
0.0291591,0.0217934,0.0246402,48.7442
0.0292684,0.0218225,0.0237597,47.9564
0.0291519,0.0221193,0.0247425,48.7511
0.0291574,0.0222854,0.0240807,48.2372
0.0292527,0.022139,0.0237509,47.9228
0.0292358,0.0223518,0.0233315,47.3104
0.0294132,0.0219076,0.0247772,48.9475
0.0294191,0.0213707,0.0246313,48.9219
0.0296242,0.0212998,0.0247925,49.0748
0.0294855,0.022336,0.0244892,48.7995
0.029431,0.0210709,0.0244379,48.8258
0.0295539,0.0214553,0.0239876,48.4249
0.0295946,0.0217806,0.0240804,48.5161
0.0296256,0.0218165,0.0238019,48.2016
0.0297241,0.0221562,0.0237842,48.1852
0.0296275,0.022216,0.023416,47.6274
0.0296551,0.0225415,0.0233691,47.5391
0.0294845,0.0224331,0.0230155,46.9319
0.029803,0.0223745,0.0245841,48.9633
0.0298311,0.0221762,0.0244669,48.9099
0.0297965,0.0225962,0.0246476,48.9709
0.0297834,0.0225325,0.0241232,48.575
0.0298669,0.022362,0.0243337,48.8025
0.029798,0.0222492,0.0241036,48.5806
0.0296296,0.0222298,0.0246194,48.9442
0.0297647,0.0221156,0.0242884,48.7622
0.0296769,0.0223096,0.0243478,48.773
0.0298623,0.0219258,0.0243921,48.8815
0.0296856,0.0219321,0.0244443,48.8797
0.0294319,0.0219463,0.024444,48.771
0.0282752,0.0218495,0.024399,47.75
0.0277974,0.0218668,0.024525,47.3283
0.0256692,0.0213974,0.024195,45.1651
0.0263616,0.0210893,0.0243561,45.9065
0.027246,0.0210198,0.0235624,46.0914
0.0270716,0.0213992,0.0228772,45.1543
0.0273941,0.0196332,0.0243655,47.1314
0.0277561,0.0195313,0.0237547,46.9388
0.0277531,0.0202415,0.0237354,46.839
0.027972,0.0209013,0.0234513,46.6457
0.0277843,0.0207428,0.0225509,45.305
0.0280571,0.0213514,0.0241622,47.4074
0.0283204,0.0189781,0.0239892,47.7051
0.0282753,0.0198401,0.0236428,47.2246
0.0281378,0.0203038,0.0230407,46.2885
0.028575,0.0210576,0.0220935,45.0913
0.0280915,0.0218107,0.0239615,47.2057
0.0284183,0.0214457,0.021307,43.7153
0.0285432,0.0215132,0.0243951,48.0583
0.0285738,0.0213949,0.0239867,47.7246
0.0284752,0.0217755,0.0247385,48.1536
0.0285362,0.0218565,0.0240687,47.7381
0.0289952,0.0215282,0.0244369,48.4957
0.0287675,0.0212133,0.0244177,48.3114
0.0289477,0.0208656,0.0244222,48.4955
0.0289046,0.018358,0.0242961,48.4772
0.0289614,0.0182383,0.0236515,47.7927
0.0288818,0.0189652,0.0233769,47.3522
0.028807,0.0196601,0.0236015,47.5757
0.0294468,0.0195044,0.0226712,46.4984
0.0291465,0.0202676,0.0224418,45.9834
0.0288926,0.0209897,0.0240859,48.1372
0.0293355,0.021063,0.0224075,45.9708
0.029319,0.0211106,0.0216275,44.618
0.0291618,0.0211169,0.0208134,43.1422
0.0288015,0.0215511,0.0246813,48.4759
0.0289741,0.0214117,0.0238241,47.8724
0.028848,0.0216865,0.0241141,48.0729
0.028892,0.0217893,0.0237405,47.6828
0.0292908,0.0207324,0.0244273,48.7531
0.029211,0.0207934,0.0240498,48.3447
0.0292229,0.0212346,0.0247613,48.8761
0.0292702,0.0211103,0.024157,48.47
0.0293006,0.0213716,0.02409,48.405
0.0292911,0.021515,0.0237226,47.9505
0.0292704,0.0214964,0.0233229,47.3721
0.0293244,0.0218665,0.0234203,47.5274
0.0294135,0.0208502,0.0247407,49.0038
0.0298648,0.0217206,0.0244763,48.9519
0.029866,0.021577,0.0244373,48.9345
0.0295654,0.0208283,0.0244514,48.904
0.0295628,0.0205473,0.024365,48.8507
0.0295725,0.0202467,0.0243323,48.8332
0.0295871,0.0205746,0.0241184,48.6166
0.02949,0.0208329,0.0241639,48.6187
0.0296251,0.0208999,0.0237865,48.2299
0.0295788,0.0210818,0.0240519,48.5268
0.029652,0.0212174,0.0237845,48.2216
0.0296196,0.0209428,0.0234099,47.6927
0.0296473,0.0214757,0.0235536,47.8867
0.0295581,0.0214038,0.0230434,47.0824
0.0297904,0.0219172,0.0246656,49.0278
0.0297941,0.0219454,0.0241326,48.6323
0.0296836,0.0218129,0.0234124,47.6597
0.0295823,0.0220002,0.0230888,47.1229
0.0295578,0.0219977,0.0226248,46.3526
0.0298408,0.0214381,0.0244627,48.9571
0.0296213,0.0213294,0.0245238,48.9523
0.0289016,0.0211935,0.0247053,48.6079
0.028502,0.0211967,0.0247076,48.2242
0.0280394,0.0212793,0.0246279,47.6954
0.0287618,0.0208883,0.0246794,48.4939
0.0288274,0.0205437,0.0246802,48.5797
0.0291598,0.0209488,0.0247168,48.8371
0.0291268,0.0206353,0.0246944,48.8211
0.0294123,0.0205843,0.0247091,49.0038
0.0294738,0.0201137,0.0245727,48.9782
0.029507,0.0198657,0.0246329,49.0313
0.0298206,0.021275,0.0244513,48.9574
0.0298297,0.0212333,0.0246446,49.0655
0.0298223,0.0214069,0.0246231,49.0466
0.0297831,0.0214703,0.0242799,48.8068
0.0298548,0.0211171,0.024472,48.9823
0.029678,0.0211022,0.0244413,48.9198
0.0284687,0.0210066,0.0243655,48.0103
0.028608,0.020599,0.0242765,48.1083
0.029177,0.0201192,0.024372,48.6732
0.0292894,0.0198351,0.0243167,48.6929
0.0293206,0.0205421,0.0241424,48.5193
0.0292534,0.0205257,0.0238522,48.1425
0.0295251,0.0199801,0.0243034,48.804
0.0295377,0.0202425,0.0240703,48.5692
0.0295725,0.020585,0.0237975,48.238
0.0297912,0.0209713,0.0245109,49.0026
0.0298137,0.0210285,0.0246796,49.0852
0.0297953,0.0209549,0.0242915,48.8454
0.0298437,0.0212116,0.0242822,48.8273
0.0295693,0.0212547,0.0242537,48.7223
0.0288226,0.02102,0.0237285,47.6647
0.029268,0.0211268,0.0238793,48.1598
0.0292136,0.0211517,0.0234685,47.5857
0.0290029,0.0212332,0.0230906,46.8962
0.0298098,0.0212205,0.0240605,48.596
0.0298432,0.0215799,0.0246175,49.0355
0.0296511,0.0215852,0.0245166,48.9433
0.0298057,0.0208097,0.0245613,49.0459
0.0284731,0.0206063,0.0246637,48.2362
0.0288986,0.0199074,0.0247045,48.6917
0.0291224,0.0203087,0.0247068,48.8443
0.0296046,0.0194963,0.0245784,49.0427
0.02965,0.0206486,0.0245794,49.0233
0.0298431,0.0206283,0.0244394,48.978
0.0298307,0.0206544,0.0246556,49.0938
0.0297168,0.020703,0.0243027,48.841
0.0298715,0.0206031,0.0242745,48.8468
0.0297897,0.0207634,0.0241046,48.6597
0.0298036,0.0204631,0.0244595,48.9911
0.0296386,0.0203783,0.0244317,48.9307
0.0293702,0.0203887,0.0244512,48.8381
0.0280094,0.0205774,0.0242602,47.5337
0.0266849,0.0204747,0.0243696,46.3383
0.0259345,0.0203951,0.0244566,45.7181
0.025019,0.0202605,0.0242297,44.9547
0.022167,0.0195277,0.0234077,43.3399
0.0237215,0.0199112,0.0236465,44.0467
0.0232897,0.0196971,0.0214879,41.9959
0.0224308,0.0210114,0.0234833,42.9976
0.019989,0.0208229,0.023059,42.1394
0.0216678,0.0201888,0.0216953,41.6079
0.0235965,0.0210147,0.0221501,42.4969
0.0259454,0.0195833,0.024303,45.8585
0.0259286,0.0202605,0.0237021,45.2874
0.0266608,0.0198244,0.0243142,46.4072
0.0267184,0.019091,0.0242887,46.583
0.0268286,0.0202607,0.0236612,45.9459
0.0266658,0.0202106,0.0225798,44.6624
0.0274809,0.0190214,0.0243359,47.3084
0.027209,0.0183542,0.0243317,47.1744
0.0272124,0.0189106,0.0236438,46.4602
0.0271612,0.0196532,0.0237051,46.3724
0.0269566,0.0195187,0.0229634,45.4105
0.0276702,0.0179588,0.0242847,47.5637
0.0280054,0.0190314,0.0235356,46.9581
0.0277329,0.019187,0.0226697,45.5817
0.0275714,0.0198742,0.0228961,45.7221
0.0280075,0.0198792,0.0244135,47.7317
0.0282449,0.0182916,0.0239892,47.6971
0.0281564,0.0176576,0.0241896,47.8894
0.0279495,0.0178556,0.0236491,47.145
0.0284203,0.0185684,0.0236092,47.3821
0.0284754,0.0184521,0.0228029,46.2777
0.0283185,0.0190648,0.0228631,46.2399
0.0284278,0.0188725,0.0221799,45.2557
0.0280762,0.0196128,0.0231901,46.5081
0.0283687,0.019774,0.0221417,45.1434
0.0287329,0.0202039,0.0244395,48.3823
0.0284957,0.0205741,0.023851,47.5765
0.0284552,0.0204803,0.0223481,45.4532
0.0282239,0.0202131,0.020896,43.006
0.0290091,0.0198394,0.0244171,48.5951
0.0288452,0.0195383,0.0243919,48.4712
0.0288449,0.0176832,0.0240815,48.2459
0.0289283,0.0171343,0.0239642,48.174
0.0288958,0.0176465,0.0236585,47.7745
0.0289479,0.017864,0.0230116,46.8571
0.0290168,0.0184552,0.0231873,47.1548
0.0289394,0.0190833,0.0226734,46.3077
0.0288613,0.020231,0.0240612,48.1373
0.0289495,0.0205692,0.0238858,47.9879
0.0291951,0.0196074,0.0243206,48.6545
0.0291523,0.019896,0.0241056,48.4052
0.0292563,0.0199271,0.0237783,48.0842
0.0291795,0.0202923,0.0240694,48.3648
0.0292381,0.0205983,0.0234478,47.5881
0.0294058,0.020596,0.0229575,46.9349
0.0293594,0.0202452,0.0217152,44.8087
0.0291572,0.0201417,0.0209426,43.3851
0.029533,0.019723,0.0244081,48.8987
0.0295314,0.0193368,0.024314,48.8187
